# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 761725
# D1D2.size2 = 761725
# D1R2.size1 = 761725
# D1R2.size2 = 20451659
# R1D2.size1 = 20451659
# R1D2.size2 = 761725
# R1R2.size1 = 20451659
# R1R2.size2 = 20451659
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209997900333e+00 5.412871686496e+00 2.397918999385e+00  2.814290790004e+00
5.000000000000e+00 5.128925197497e+00 2.833876353322e+00 6.803410593721e-01  1.194520943060e+00
7.000000000000e+00 7.092653987870e+00 1.680599302461e+00 6.352152825725e-02  5.298614220958e-01
9.000000000000e+00 9.071976656812e+00 1.096563174091e+00 -1.319483149768e-01 2.553698032330e-01
1.100000000000e+01 1.105886444956e+01 7.625528690511e-01 -1.959064832189e-01 1.426513217253e-01
1.300000000000e+01 1.304972662030e+01 5.589333824212e-01 -1.863704779963e-01 7.396764623763e-02
1.500000000000e+01 1.504290075446e+01 4.238425536899e-01 -1.832053875696e-01 6.012778971689e-02
1.700000000000e+01 1.703779059803e+01 3.295312711001e-01 -1.581126318908e-01 3.892647567121e-02
1.900000000000e+01 1.903365645407e+01 2.657666749879e-01 -1.399587666872e-01 2.180704750063e-02
2.100000000000e+01 2.103036770009e+01 2.122581113089e-01 -1.252010766007e-01 2.158401302545e-02
2.300000000000e+01 2.302765531183e+01 1.743679730361e-01 -1.065199753366e-01 9.004481978527e-03
2.500000000000e+01 2.502535524847e+01 1.425122762079e-01 -9.494274715049e-02 1.382741098984e-02
2.700000000000e+01 2.702345867324e+01 1.206564947915e-01 -8.314837398198e-02 7.331649413318e-03
2.900000000000e+01 2.902169994893e+01 9.979893160177e-02 -7.659816471466e-02 8.439150687160e-03
3.100000000000e+01 3.102021476003e+01 8.559353518767e-02 -6.867739740288e-02 1.140351697927e-02
3.300000000000e+01 3.301894306112e+01 7.327949953461e-02 -6.713088423167e-02 6.501550820976e-03
3.500000000000e+01 3.501780675244e+01 6.126206191557e-02 -6.137316242584e-02 8.623417730586e-03
3.700000000000e+01 3.701676748822e+01 5.336945957365e-02 -5.257321516737e-02 -1.407618093714e-03
3.900000000000e+01 3.901588326139e+01 4.660981697921e-02 -5.126904354111e-02 7.361618253831e-03
4.100000000000e+01 4.101506282870e+01 3.804374920548e-02 -5.116265483937e-02 4.263972687530e-03
4.300000000000e+01 4.301433848109e+01 3.339712406395e-02 -4.527438969572e-02 4.052975590863e-03
4.500000000000e+01 4.501370359357e+01 2.929411369488e-02 -4.388562672840e-02 2.033132103545e-03
4.700000000000e+01 4.701304991027e+01 2.504794158714e-02 -3.682388339293e-02 8.243594957143e-04
4.900000000000e+01 4.901245228574e+01 2.211046153765e-02 -3.398209177611e-02 -9.408601837472e-04
5.100000000000e+01 5.101194560491e+01 1.975509831388e-02 -3.044934406449e-02 -2.615946591352e-04
5.300000000000e+01 5.301145889545e+01 1.712734538014e-02 -2.974789094194e-02 -3.330853035548e-04
5.500000000000e+01 5.501100660154e+01 1.617781289397e-02 -2.622291042808e-02 -5.145941894214e-04
5.700000000000e+01 5.701053953123e+01 1.455981409706e-02 -2.515667978492e-02 -1.239811590169e-03
5.900000000000e+01 5.901016720609e+01 1.287539330087e-02 -2.095083176138e-02 1.136323688019e-03
