s_Mpch,xi0,xi2,xi4
3.210039439334902767e+00,5.405662246666068427e+00,2.396573597482780649e+00,2.814999368929708368e+00
5.128942494340140712e+00,2.831732294731230226e+00,6.824823291967405670e-01,1.193598207764333896e+00
7.092665006797600924e+00,1.679411609961512619e+00,6.161732062919578895e-02,5.275001804600412125e-01
9.071997648716754625e+00,1.096090951404301350e+00,-1.306340532785029152e-01,2.556604865483442790e-01
1.105887500240627119e+01,7.634329634764943640e-01,-1.939664642354020363e-01,1.426543987064068930e-01
1.304974769212491204e+01,5.597221130570061431e-01,-1.872444439399615912e-01,7.495845989732077830e-02
1.504290693168914750e+01,4.237773377757879656e-01,-1.828576386967606382e-01,6.023768626750730659e-02
1.703780678712154639e+01,3.303282189297914728e-01,-1.577650653546570636e-01,3.832812743061525529e-02
1.903367479267426177e+01,2.662388400843912484e-01,-1.405855604725072538e-01,2.103611665657458690e-02
2.103038260196794340e+01,2.124970232955665228e-01,-1.258108160751494897e-01,2.084808557082978853e-02
2.302766828509330210e+01,1.748075006683281751e-01,-1.064113137538541809e-01,8.994530449034586136e-03
2.502536947679652712e+01,1.426673722610037887e-01,-9.548789053741207900e-02,1.354375215759208093e-02
2.702346970046096786e+01,1.208297340714163531e-01,-8.330396074848495092e-02,7.268654377707253755e-03
2.902172053372006388e+01,9.986467036381736773e-02,-7.737788015084817728e-02,8.112302582800417355e-03
3.102022950148840508e+01,8.550326941632677147e-02,-6.922576725017398624e-02,1.131093208595468705e-02
3.301896576860331578e+01,7.346210717363969855e-02,-6.734654677186632799e-02,6.418958317345875922e-03
3.501782610250793226e+01,6.149171324860740195e-02,-6.160029824691669320e-02,9.075086019690377370e-03
3.701678621521505619e+01,5.347707145377137566e-02,-5.296278269571295244e-02,-8.085741422995086029e-04
3.901590603149873715e+01,4.688305446091968476e-02,-5.181979990345078613e-02,7.856597870499911623e-03
4.101508309791075391e+01,3.826617935214744748e-02,-5.112678649144945797e-02,4.795906873834410167e-03
4.301436024497334643e+01,3.335802785809124926e-02,-4.513589078070210509e-02,4.667603501150576970e-03
4.501372404129782012e+01,2.924285831359261373e-02,-4.325409157486928557e-02,2.546202786254215394e-03
4.701307214380481980e+01,2.515368745173792581e-02,-3.654475066758974128e-02,1.680598786332969819e-03
4.901246980131184472e+01,2.226505663997675050e-02,-3.354916104226790541e-02,-3.317561364747973916e-04
5.101196720102691273e+01,1.973667052762428237e-02,-3.000207617056727810e-02,3.481283141293343725e-04
5.301147621834667234e+01,1.713005008027660564e-02,-2.926064129416009602e-02,1.887794344367284835e-04
5.501102657310185862e+01,1.623429889266132450e-02,-2.614157615846685739e-02,-9.521174500018653522e-05
5.701055812301368064e+01,1.458716875901272872e-02,-2.512008129560867886e-02,-9.301683334859852346e-04
5.901018687877728297e+01,1.283815805388151959e-02,-2.076760913394943425e-02,1.654252440734071137e-03
