s_Mpch,xi0,xi2,xi4
3.209951463501285573e+00,5.403708974800427001e+00,2.385492307077528462e+00,2.801125493451420034e+00
5.128901255886315624e+00,2.832349472767848209e+00,6.848962215119249741e-01,1.190800649546035039e+00
7.092627377438808445e+00,1.680264350545534580e+00,6.258272136431164423e-02,5.238794455346775791e-01
9.071959616017521100e+00,1.096212263312323021e+00,-1.293570554042434706e-01,2.530309164927956322e-01
1.105885532717139697e+01,7.623264320981668618e-01,-1.926033272432542687e-01,1.399981978991832743e-01
1.304970417239242941e+01,5.587843603971822670e-01,-1.879662178526987637e-01,7.207951465555639814e-02
1.504288298730050322e+01,4.237906894982762518e-01,-1.828052188276802492e-01,5.831388769084042134e-02
1.703777570248134410e+01,3.300058031533940062e-01,-1.577395148958993798e-01,3.820244553788229580e-02
1.903364469768836997e+01,2.664112713787494258e-01,-1.402868143049769700e-01,2.180562921480551364e-02
2.103035046892415849e+01,2.125704667879534937e-01,-1.260252394963571332e-01,2.099679505439459165e-02
2.302763665896334899e+01,1.750910885515557514e-01,-1.066436199086498171e-01,8.387234903574018047e-03
2.502534391923130386e+01,1.429420836722424815e-01,-9.597803654565306708e-02,1.379212503439902586e-02
2.702343906043510913e+01,1.211210875058453817e-01,-8.367857364133222953e-02,6.701580652673308144e-03
2.902168967253572518e+01,9.980669367929435876e-02,-7.765328347906721995e-02,8.903413711536956737e-03
3.102019829212552793e+01,8.577305552568197100e-02,-6.979292758272839792e-02,1.282578234939589674e-02
3.301893297136929561e+01,7.328818972201410487e-02,-6.764172072746846287e-02,7.602667437846107046e-03
3.501779744090961088e+01,6.139376636008710142e-02,-6.171646325364836538e-02,9.211112332935289179e-03
3.701675795327138019e+01,5.331183014857799468e-02,-5.291549349430669374e-02,-6.605371018870500070e-04
3.901587932035096173e+01,4.668989056401126603e-02,-5.125734079967518564e-02,7.706302288302983861e-03
4.101505498826523421e+01,3.823845947980333837e-02,-5.136406126930163213e-02,4.779415211556991942e-03
4.301432798914685662e+01,3.344537507803566068e-02,-4.566670235659008037e-02,4.014031453825053428e-03
4.501369063688498784e+01,2.924958373393622690e-02,-4.370307179145814513e-02,2.735124121867927010e-03
4.701304489356309091e+01,2.532153509238616734e-02,-3.663354239591344597e-02,1.468374951249200658e-03
4.901244043955385621e+01,2.235389315238271724e-02,-3.339446792585018531e-02,-5.766649726367473541e-05
5.101193818943786340e+01,1.969267131803003820e-02,-2.994730877875255090e-02,7.230757979464271391e-04
5.301144949409935947e+01,1.725044358263031971e-02,-2.917686774200218755e-02,2.284164784167269191e-04
5.501099852840310689e+01,1.624690457284467399e-02,-2.584946722468974001e-02,-1.046548322092487023e-04
5.701053179906106294e+01,1.456855254072004363e-02,-2.483226892770972610e-02,-9.243139134071078284e-04
5.901015587289147390e+01,1.287919463533289052e-02,-2.044645010640689514e-02,1.447529104996210644e-03
