s_Mpch,xi0,xi2,xi4
3.209984527507981245e+00,5.408281412166759949e+00,2.384855869535365880e+00,2.801446710773476845e+00
5.128918700387303353e+00,2.831043374724686146e+00,6.806391630583217278e-01,1.194837027123551998e+00
7.092640096116836546e+00,1.679787488473433399e+00,6.147886973147494855e-02,5.268237088488860742e-01
9.071973576982834686e+00,1.096685104304329084e+00,-1.311830310073868189e-01,2.551931579378404757e-01
1.105884493220710674e+01,7.622105732550528145e-01,-1.924292818781198344e-01,1.426278860928856251e-01
1.304971143250842402e+01,5.578215393266092725e-01,-1.871319035806704445e-01,7.499366772711488216e-02
1.504287126330994440e+01,4.235704541800341394e-01,-1.814139903844178003e-01,5.998738199347321276e-02
1.703777415640877635e+01,3.291344813952109538e-01,-1.568615069887339397e-01,3.785896286004773736e-02
1.903363901670040903e+01,2.660433944394824390e-01,-1.397575020603766816e-01,2.026582258959489652e-02
2.103035369724272385e+01,2.124736445814670582e-01,-1.250108580170449790e-01,2.034992831604244198e-02
2.302763346723041948e+01,1.750734059026385903e-01,-1.065511026720266374e-01,9.372075390993691094e-03
2.502534159207058551e+01,1.431448886774565610e-01,-9.460247905608304420e-02,1.480016326066234747e-02
2.702344514059409875e+01,1.211532912698609077e-01,-8.342784400757133345e-02,8.208232296525183949e-03
2.902168485422359367e+01,1.003601877454955577e-01,-7.700008826744732249e-02,8.836189391873944254e-03
3.102020089814089587e+01,8.573055655317612933e-02,-6.890827538227994875e-02,1.201177170876509617e-02
3.301892734173928545e+01,7.349141790961985499e-02,-6.750026071785669712e-02,7.070943157623979514e-03
3.501779244978875738e+01,6.158481439308813310e-02,-6.135773103471002521e-02,9.168689126534269873e-03
3.701675452809227096e+01,5.392713044117604382e-02,-5.298900273084169998e-02,-4.485165338988059570e-04
3.901587305369012171e+01,4.697930242502536269e-02,-5.147296893744757879e-02,8.273181494996981883e-03
4.101505490000810994e+01,3.847660474460659619e-02,-5.125923957603932546e-02,5.360084527999377929e-03
4.301432428846690925e+01,3.362060730687715937e-02,-4.549342249542810690e-02,5.150170724814251075e-03
4.501369260320679189e+01,2.932886907283019373e-02,-4.375001712137703558e-02,3.028987412267169534e-03
4.701304253704113734e+01,2.524890683484354997e-02,-3.635974575324449343e-02,1.738093044485715258e-03
4.901244156618074044e+01,2.228511028497881866e-02,-3.332008397443537995e-02,-5.466063548016470916e-04
5.101193684312151788e+01,1.969250228212412329e-02,-2.982281710050104298e-02,2.647551933337674883e-04
5.301144451306361560e+01,1.705092057782935794e-02,-2.892537176514658331e-02,2.801043433679072277e-04
5.501099699445564539e+01,1.601274535352676526e-02,-2.582481723216661224e-02,5.303384593475135751e-04
5.701053040650131720e+01,1.445735285972165468e-02,-2.494842701878127039e-02,-4.430238270847824608e-04
5.901015485585956810e+01,1.272577321417246721e-02,-2.105684569158759040e-02,1.801023738746868486e-03
