# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 765069
# D1D2.size2 = 765069
# D1R2.size1 = 765069
# D1R2.size2 = 20581463
# R1D2.size1 = 20581463
# R1D2.size2 = 765069
# R1R2.size1 = 20581463
# R1R2.size2 = 20581463
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209984527508e+00 5.408281412167e+00 2.384855869535e+00  2.801446710773e+00
5.000000000000e+00 5.128918700387e+00 2.831043374725e+00 6.806391630583e-01  1.194837027124e+00
7.000000000000e+00 7.092640096117e+00 1.679787488473e+00 6.147886973147e-02  5.268237088489e-01
9.000000000000e+00 9.071973576983e+00 1.096685104304e+00 -1.311830310074e-01 2.551931579378e-01
1.100000000000e+01 1.105884493221e+01 7.622105732551e-01 -1.924292818781e-01 1.426278860929e-01
1.300000000000e+01 1.304971143251e+01 5.578215393266e-01 -1.871319035807e-01 7.499366772711e-02
1.500000000000e+01 1.504287126331e+01 4.235704541800e-01 -1.814139903844e-01 5.998738199347e-02
1.700000000000e+01 1.703777415641e+01 3.291344813952e-01 -1.568615069887e-01 3.785896286005e-02
1.900000000000e+01 1.903363901670e+01 2.660433944395e-01 -1.397575020604e-01 2.026582258959e-02
2.100000000000e+01 2.103035369724e+01 2.124736445815e-01 -1.250108580170e-01 2.034992831604e-02
2.300000000000e+01 2.302763346723e+01 1.750734059026e-01 -1.065511026720e-01 9.372075390994e-03
2.500000000000e+01 2.502534159207e+01 1.431448886775e-01 -9.460247905608e-02 1.480016326066e-02
2.700000000000e+01 2.702344514059e+01 1.211532912699e-01 -8.342784400757e-02 8.208232296525e-03
2.900000000000e+01 2.902168485422e+01 1.003601877455e-01 -7.700008826745e-02 8.836189391874e-03
3.100000000000e+01 3.102020089814e+01 8.573055655318e-02 -6.890827538228e-02 1.201177170877e-02
3.300000000000e+01 3.301892734174e+01 7.349141790962e-02 -6.750026071786e-02 7.070943157624e-03
3.500000000000e+01 3.501779244979e+01 6.158481439309e-02 -6.135773103471e-02 9.168689126534e-03
3.700000000000e+01 3.701675452809e+01 5.392713044118e-02 -5.298900273084e-02 -4.485165338988e-04
3.900000000000e+01 3.901587305369e+01 4.697930242503e-02 -5.147296893745e-02 8.273181494997e-03
4.100000000000e+01 4.101505490001e+01 3.847660474461e-02 -5.125923957604e-02 5.360084527999e-03
4.300000000000e+01 4.301432428847e+01 3.362060730688e-02 -4.549342249543e-02 5.150170724814e-03
4.500000000000e+01 4.501369260321e+01 2.932886907283e-02 -4.375001712138e-02 3.028987412267e-03
4.700000000000e+01 4.701304253704e+01 2.524890683484e-02 -3.635974575324e-02 1.738093044486e-03
4.900000000000e+01 4.901244156618e+01 2.228511028498e-02 -3.332008397444e-02 -5.466063548016e-04
5.100000000000e+01 5.101193684312e+01 1.969250228212e-02 -2.982281710050e-02 2.647551933338e-04
5.300000000000e+01 5.301144451306e+01 1.705092057783e-02 -2.892537176515e-02 2.801043433679e-04
5.500000000000e+01 5.501099699446e+01 1.601274535353e-02 -2.582481723217e-02 5.303384593475e-04
5.700000000000e+01 5.701053040650e+01 1.445735285972e-02 -2.494842701878e-02 -4.430238270848e-04
5.900000000000e+01 5.901015485586e+01 1.272577321417e-02 -2.105684569159e-02 1.801023738747e-03
