# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 768607
# D1D2.size2 = 768607
# D1R2.size1 = 768607
# D1R2.size2 = 20596698
# R1D2.size1 = 20596698
# R1D2.size2 = 768607
# R1R2.size1 = 20596698
# R1R2.size2 = 20596698
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210037900040e+00 5.405680467842e+00 2.400037091292e+00  2.819105487885e+00
5.000000000000e+00 5.128944935339e+00 2.831810147196e+00 6.824959983398e-01  1.194698172739e+00
7.000000000000e+00 7.092665712350e+00 1.679825206491e+00 6.167965251040e-02  5.264287991508e-01
9.000000000000e+00 9.071991528902e+00 1.095858760580e+00 -1.308447710162e-01 2.558351121450e-01
1.100000000000e+01 1.105887496942e+01 7.621910045782e-01 -1.950006802671e-01 1.428133937843e-01
1.300000000000e+01 1.304973709078e+01 5.587401082610e-01 -1.876868437748e-01 7.517870361305e-02
1.500000000000e+01 1.504290868985e+01 4.237843029293e-01 -1.833948763939e-01 5.980393984895e-02
1.700000000000e+01 1.703780212749e+01 3.296248904751e-01 -1.578366355164e-01 3.926395650270e-02
1.900000000000e+01 1.903367090881e+01 2.660588568721e-01 -1.403828722630e-01 2.192812306907e-02
2.100000000000e+01 2.103037952386e+01 2.122711640441e-01 -1.258429756349e-01 2.135173866619e-02
2.300000000000e+01 2.302766291159e+01 1.747237295635e-01 -1.067389186283e-01 8.872328654158e-03
2.500000000000e+01 2.502536671382e+01 1.427792875623e-01 -9.536524160338e-02 1.376251632851e-02
2.700000000000e+01 2.702346776272e+01 1.208689402010e-01 -8.358642526144e-02 7.218198304256e-03
2.900000000000e+01 2.902171588774e+01 9.992113306657e-02 -7.697149101280e-02 8.521885830980e-03
3.100000000000e+01 3.102022801977e+01 8.561118767388e-02 -6.941066772048e-02 1.149285270338e-02
3.300000000000e+01 3.301896042036e+01 7.334166860683e-02 -6.736749807187e-02 6.671823810115e-03
3.500000000000e+01 3.501782239247e+01 6.152285978499e-02 -6.155581145504e-02 8.860570618873e-03
3.700000000000e+01 3.701678277651e+01 5.357145123530e-02 -5.301973566022e-02 -7.304104771192e-04
3.900000000000e+01 3.901589943406e+01 4.682210151364e-02 -5.163821899736e-02 7.980514986745e-03
4.100000000000e+01 4.101507821771e+01 3.822969426826e-02 -5.125524523611e-02 4.875264480619e-03
4.300000000000e+01 4.301435438202e+01 3.337458880143e-02 -4.547540181001e-02 4.839419173380e-03
4.500000000000e+01 4.501371841266e+01 2.922751963761e-02 -4.372858322223e-02 2.561791076582e-03
4.700000000000e+01 4.701306805350e+01 2.523283188980e-02 -3.688843247386e-02 1.498820298395e-03
4.900000000000e+01 4.901246573540e+01 2.232338068377e-02 -3.394782420687e-02 -4.286540272498e-04
5.100000000000e+01 5.101196132747e+01 1.971229434654e-02 -3.044306456998e-02 3.021749028492e-04
5.300000000000e+01 5.301147330222e+01 1.716296122409e-02 -2.965399259509e-02 1.850672635159e-04
5.500000000000e+01 5.501102289664e+01 1.619787433984e-02 -2.630132122048e-02 -1.571591791585e-04
5.700000000000e+01 5.701055491804e+01 1.450319676918e-02 -2.542810675878e-02 -1.041158942757e-03
5.900000000000e+01 5.901018136456e+01 1.284854332016e-02 -2.112255360216e-02 1.357115873761e-03
