s_Mpch,xi0,xi2,xi4
3.210042372587141202e+00,5.405753074992154517e+00,2.401168001521926332e+00,2.824452182295135838e+00
5.128944985166052462e+00,2.832243414400443804e+00,6.807280327706808354e-01,1.194397115545706711e+00
7.092672147070786970e+00,1.681251339431388159e+00,6.120307524503239976e-02,5.259001862241421410e-01
9.071996181806660786e+00,1.096250465612589764e+00,-1.318436529020677317e-01,2.542077760715863999e-01
1.105888089717991640e+01,7.627428357971011152e-01,-1.951117799912644446e-01,1.442123831680862389e-01
1.304973975578520040e+01,5.588803336209183792e-01,-1.878981107912721937e-01,7.525963679214114910e-02
1.504291335911192462e+01,4.238114853327796250e-01,-1.827809552450851138e-01,5.985327858605643536e-02
1.703781477775762809e+01,3.297750235732593849e-01,-1.573486102075589144e-01,3.878944797794030286e-02
1.903367437193078970e+01,2.661160585873901807e-01,-1.401215002993835557e-01,2.154048830536225631e-02
2.103038146236307782e+01,2.126143410402454581e-01,-1.254444638638386733e-01,2.142644619191073907e-02
2.302766699372324410e+01,1.747515518150181135e-01,-1.066911019331265864e-01,8.782799303965407520e-03
2.502536850902752619e+01,1.426650511594800830e-01,-9.565739552331925522e-02,1.416310644087390852e-02
2.702347299325223062e+01,1.206419235733137141e-01,-8.342535703193390551e-02,7.350208262547857155e-03
2.902171681472970022e+01,9.996233195940906757e-02,-7.707705744058802877e-02,8.161622143535610802e-03
3.102022746304158218e+01,8.559390337739039567e-02,-6.970533332961018069e-02,1.115480771902389694e-02
3.301895933638631675e+01,7.324063808215837412e-02,-6.773776144734273974e-02,6.393190771332970569e-03
3.501782313557571058e+01,6.133221017713050283e-02,-6.183958253929358606e-02,8.862563797536639545e-03
3.701678388922066887e+01,5.344846709255885592e-02,-5.335816610826156492e-02,-6.854021531811113448e-04
3.901590131549248497e+01,4.657102496273859971e-02,-5.181503506036483353e-02,7.829340056166884249e-03
4.101508036834732707e+01,3.802081081996512568e-02,-5.152468427583785371e-02,5.055012231408294657e-03
4.301435462285082423e+01,3.324298699242914795e-02,-4.574340342805870152e-02,5.043123782797502216e-03
4.501371917255908528e+01,2.912456459192469538e-02,-4.372712226821918319e-02,2.743176625531469452e-03
4.701306830880105281e+01,2.515860895890468032e-02,-3.672301477990828900e-02,1.625097400456410480e-03
4.901246404642962062e+01,2.227960726630785065e-02,-3.372125514833550219e-02,-3.008835344841440627e-04
5.101196188947744048e+01,1.969392700528538320e-02,-3.030678251891675071e-02,4.845288758630019918e-04
5.301147321265911927e+01,1.718079081390353965e-02,-2.962348883123321758e-02,4.254149920207708031e-04
5.501102172885010333e+01,1.619247205291459227e-02,-2.619992170488436023e-02,1.424470451374580887e-04
5.701055613040284697e+01,1.454676490617808765e-02,-2.528997331040719332e-02,-7.765613861612213203e-04
5.901018076958226999e+01,1.279568431594462104e-02,-2.097585177141487317e-02,1.631519069036648471e-03
