# DESI DR1 LRG pycorr projected correlation
# rp_Mpch,wp
# mode = rppi
# autocorr = True
# D1D2.size1 = 762977
# D1D2.size2 = 762977
# D1R2.size1 = 762977
# D1R2.size2 = 20435436
# R1D2.size1 = 20435436
# R1D2.size2 = 762977
# R1R2.size1 = 20435436
# R1R2.size2 = 20435436
# los_type = midpoint
# bin_type = auto
# rpmid            rpavg              corr(rp)
3.437324497522e-01 3.454365365353e-01 2.430683577025e+02
4.439475303322e-01 4.461672545749e-01 2.042148099435e+02
5.733802840848e-01 5.761345797910e-01 1.497392157045e+02
7.405491138359e-01 7.440865998900e-01 1.217360851479e+02
9.564559599018e-01 9.610268467413e-01 1.143361471345e+02
1.235310374613e+00 1.241513237256e+00 1.027569672417e+02
1.595464700520e+00 1.603794943378e+00 9.084890482133e+01
2.060621899500e+00 2.071450403134e+00 7.367743388216e+01
2.661395524022e+00 2.675356716722e+00 6.329037819775e+01
3.437324497522e+00 3.455284351195e+00 5.113830710882e+01
4.439475303322e+00 4.462679376275e+00 4.220942328822e+01
5.733802840848e+00 5.763712210089e+00 3.465440358063e+01
7.405491138359e+00 7.444218220283e+00 2.765194423248e+01
9.564559599018e+00 9.614260271456e+00 2.168333802781e+01
1.235310374613e+01 1.241699850172e+01 1.653161270451e+01
1.595464700520e+01 1.603614401611e+01 1.244120033677e+01
2.060621899500e+01 2.071034043767e+01 8.732511923537e+00
2.661395524022e+01 2.674700490512e+01 5.900774316932e+00
