# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 762977
# D1D2.size2 = 762977
# D1R2.size1 = 762977
# D1R2.size2 = 20435436
# R1D2.size1 = 20435436
# R1D2.size2 = 762977
# R1R2.size1 = 20435436
# R1R2.size2 = 20435436
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210054550766e+00 5.407567080966e+00 2.408188809192e+00  2.821717039842e+00
5.000000000000e+00 5.128941054536e+00 2.834206662158e+00 6.869150387760e-01  1.203448461065e+00
7.000000000000e+00 7.092664906204e+00 1.679365996038e+00 5.878612440464e-02  5.259198543944e-01
9.000000000000e+00 9.071986050544e+00 1.096705878297e+00 -1.317743833367e-01 2.560839983600e-01
1.100000000000e+01 1.105887716442e+01 7.618287291420e-01 -1.944845425120e-01 1.442500965680e-01
1.300000000000e+01 1.304974026631e+01 5.588088364791e-01 -1.879928194295e-01 7.567843084479e-02
1.500000000000e+01 1.504290051348e+01 4.238955808058e-01 -1.840603634160e-01 5.940157062724e-02
1.700000000000e+01 1.703780305879e+01 3.297096918481e-01 -1.580018550290e-01 3.933726974546e-02
1.900000000000e+01 1.903366683230e+01 2.659852033039e-01 -1.401924533886e-01 2.175711466159e-02
2.100000000000e+01 2.103037388142e+01 2.123086661919e-01 -1.255029260179e-01 2.128128853929e-02
2.300000000000e+01 2.302766341405e+01 1.744895228926e-01 -1.061156548697e-01 9.561523900055e-03
2.500000000000e+01 2.502536072516e+01 1.427822247525e-01 -9.553872696058e-02 1.428219614124e-02
2.700000000000e+01 2.702346444168e+01 1.207974346595e-01 -8.351961262580e-02 8.135028936626e-03
2.900000000000e+01 2.902171267447e+01 9.991904562913e-02 -7.722246180619e-02 9.136426605946e-03
3.100000000000e+01 3.102022418235e+01 8.564551403209e-02 -6.956999002946e-02 1.229323788611e-02
3.300000000000e+01 3.301895453011e+01 7.337208632100e-02 -6.767409250435e-02 6.832979625214e-03
3.500000000000e+01 3.501781871821e+01 6.136568790324e-02 -6.179447013362e-02 9.169827534331e-03
3.700000000000e+01 3.701677795629e+01 5.367785745441e-02 -5.325697619573e-02 -8.772504608569e-04
3.900000000000e+01 3.901589206824e+01 4.678622028795e-02 -5.183209022271e-02 8.015329556784e-03
4.100000000000e+01 4.101507330383e+01 3.819218884831e-02 -5.152087762269e-02 4.654667751114e-03
4.300000000000e+01 4.301434956064e+01 3.338056384586e-02 -4.568876942046e-02 4.618872343152e-03
4.500000000000e+01 4.501371345923e+01 2.925023895596e-02 -4.430494323036e-02 2.292701169094e-03
4.700000000000e+01 4.701306283358e+01 2.521280620919e-02 -3.724921651338e-02 1.075977877503e-03
4.900000000000e+01 4.901246029542e+01 2.240906806396e-02 -3.397780794617e-02 -6.042271227763e-04
5.100000000000e+01 5.101195552975e+01 1.979704859317e-02 -3.046408481357e-02 3.360494895860e-04
5.300000000000e+01 5.301146851688e+01 1.725753807199e-02 -2.955721826053e-02 1.358520610789e-04
5.500000000000e+01 5.501101627596e+01 1.633321518400e-02 -2.631799726433e-02 1.537147584870e-05
5.700000000000e+01 5.701054957302e+01 1.463085056529e-02 -2.548892264122e-02 -7.222260283772e-04
5.900000000000e+01 5.901017544877e+01 1.289743114880e-02 -2.095451692074e-02 1.664929092469e-03
