s_Mpch,xi0,xi2,xi4
3.209978089961796677e+00,5.398893976085519242e+00,2.391452677531330284e+00,2.806625122434761366e+00
5.128894578330755571e+00,2.828649541889952435e+00,6.789024634092212240e-01,1.193011490456569401e+00
7.092631205083020696e+00,1.678233877976888166e+00,5.946409451196541657e-02,5.240663173517521312e-01
9.071967813439806960e+00,1.094892190215683181e+00,-1.305613903042067148e-01,2.555109555999429682e-01
1.105882129950825288e+01,7.621373318335291636e-01,-1.953150966081190210e-01,1.393695726177746619e-01
1.304970791387830431e+01,5.585507327864451810e-01,-1.883355193730030797e-01,7.528049960904228954e-02
1.504288470984915804e+01,4.233196433045869345e-01,-1.831237020917569902e-01,5.902463173395483542e-02
1.703777213154409864e+01,3.292696935367748212e-01,-1.580086072682462262e-01,3.968963461647723873e-02
1.903363518438281332e+01,2.658327859533312076e-01,-1.407699613014158357e-01,2.233617546646016194e-02
2.103034966310082154e+01,2.120617987828119222e-01,-1.259460898123076489e-01,2.183789466148089789e-02
2.302762180847492601e+01,1.742481124665349324e-01,-1.069254162619382442e-01,1.100196524349255495e-02
2.502532802747494145e+01,1.420684572397921952e-01,-9.563539295999567980e-02,1.461038680889518472e-02
2.702343766658305313e+01,1.206818919879067697e-01,-8.349853679417693075e-02,7.857257305865535460e-03
2.902168464407060711e+01,9.945764937488427160e-02,-7.706053504248722152e-02,8.465978832974622309e-03
3.102019260748694052e+01,8.551805786316607483e-02,-6.932567804495928798e-02,1.195607738998842248e-02
3.301892697523236819e+01,7.318971523720770034e-02,-6.727413110941948826e-02,6.990303904249648044e-03
3.501779416025571834e+01,6.125657778183458968e-02,-6.134984245658819946e-02,8.921375931100108958e-03
3.701675363971134658e+01,5.355323827268705650e-02,-5.269894302261689256e-02,-1.496241404322360032e-03
3.901586859294879162e+01,4.672403094645359578e-02,-5.152491321841234234e-02,7.717568385070627465e-03
4.101504937790731020e+01,3.817913893579507473e-02,-5.083422026141454220e-02,4.600068582908575267e-03
4.301432082689141367e+01,3.336947998546660465e-02,-4.446539201533482311e-02,4.594244463113652394e-03
4.501368661715090269e+01,2.914391307588263744e-02,-4.291830482396068874e-02,2.755593277983813243e-03
4.701304025868125080e+01,2.504508190170714327e-02,-3.582096808339377964e-02,9.290740181499147331e-04
4.901243696149684581e+01,2.216409614679062251e-02,-3.324305656405839027e-02,-3.040680971458785842e-04
5.101193167004495166e+01,1.927651021571354095e-02,-2.960042715567185248e-02,3.741061067828144421e-04
5.301144505166566034e+01,1.692580612325615685e-02,-2.880176550026927740e-02,4.493249891688829486e-05
5.501099228512092054e+01,1.597048996123439854e-02,-2.548690962965338008e-02,-4.250056661121909057e-04
5.701052928259586139e+01,1.424949329677716557e-02,-2.447199685884877268e-02,-7.226985936461254468e-04
5.901015589818134544e+01,1.275380078478802193e-02,-2.028203260884665904e-02,1.458899074950183693e-03
