# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 763812
# D1D2.size2 = 763812
# D1R2.size1 = 763812
# D1R2.size2 = 20465946
# R1D2.size1 = 20465946
# R1D2.size2 = 763812
# R1R2.size1 = 20465946
# R1R2.size2 = 20465946
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210019454049e+00 5.410563829016e+00 2.408702847352e+00  2.812369845218e+00
5.000000000000e+00 5.128921147923e+00 2.835042518131e+00 6.826778681349e-01  1.202468122288e+00
7.000000000000e+00 7.092657416089e+00 1.681240550533e+00 6.199838839518e-02  5.270295010161e-01
9.000000000000e+00 9.071991849127e+00 1.097183758130e+00 -1.302415911563e-01 2.565682271670e-01
1.100000000000e+01 1.105887205174e+01 7.631224100195e-01 -1.946808469240e-01 1.424100467115e-01
1.300000000000e+01 1.304972979155e+01 5.594754717977e-01 -1.880636963588e-01 7.497224084064e-02
1.500000000000e+01 1.504290335441e+01 4.241521063183e-01 -1.837021220180e-01 5.979545594693e-02
1.700000000000e+01 1.703780059594e+01 3.298427716172e-01 -1.579914451624e-01 4.008839348666e-02
1.900000000000e+01 1.903366397866e+01 2.664221862527e-01 -1.403708043969e-01 2.282331845315e-02
2.100000000000e+01 2.103037182136e+01 2.125693626987e-01 -1.256905424071e-01 2.104456228540e-02
2.300000000000e+01 2.302766194804e+01 1.750692187939e-01 -1.066514655155e-01 9.237474497752e-03
2.500000000000e+01 2.502536195006e+01 1.429138952836e-01 -9.573576848231e-02 1.455731331577e-02
2.700000000000e+01 2.702346123814e+01 1.209698340668e-01 -8.338978946063e-02 7.049670791545e-03
2.900000000000e+01 2.902170759235e+01 9.994565532341e-02 -7.694260329521e-02 8.039909481646e-03
3.100000000000e+01 3.102022214137e+01 8.581952247283e-02 -6.955534451286e-02 1.168966510715e-02
3.300000000000e+01 3.301895307673e+01 7.332540150699e-02 -6.738031626750e-02 6.362229239182e-03
3.500000000000e+01 3.501781692311e+01 6.145814193069e-02 -6.177483407959e-02 8.447212161162e-03
3.700000000000e+01 3.701677892345e+01 5.344767858910e-02 -5.354224546181e-02 -8.384427348450e-04
3.900000000000e+01 3.901589369630e+01 4.666241839368e-02 -5.212739556850e-02 7.700106349339e-03
4.100000000000e+01 4.101507228237e+01 3.817885915826e-02 -5.190591719080e-02 4.741083743559e-03
4.300000000000e+01 4.301434656936e+01 3.347590729165e-02 -4.574235355875e-02 4.830584645518e-03
4.500000000000e+01 4.501371301901e+01 2.915724011213e-02 -4.435374956453e-02 2.457566110116e-03
4.700000000000e+01 4.701305945003e+01 2.523992182847e-02 -3.713871513930e-02 9.753403574614e-04
4.900000000000e+01 4.901246010045e+01 2.235918703791e-02 -3.444406385787e-02 -3.598789970217e-04
5.100000000000e+01 5.101195519078e+01 1.964792435141e-02 -3.063130655067e-02 4.828060348243e-04
5.300000000000e+01 5.301146706191e+01 1.703043960519e-02 -2.989998466516e-02 1.229061832450e-05
5.500000000000e+01 5.501101733086e+01 1.605786265426e-02 -2.637878756438e-02 -9.894504158516e-05
5.700000000000e+01 5.701055019300e+01 1.446745817751e-02 -2.549459109798e-02 -6.931719091406e-04
5.900000000000e+01 5.901017336086e+01 1.275454267972e-02 -2.124504424151e-02 1.649705296543e-03
