index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,142.30606370021903
1,wp,wp,-1,0.7440818690302262,114.20667665539396
2,wp,wp,-1,0.9610170497889371,99.33909078178154
3,wp,wp,-1,1.2415081573690936,88.50499006294572
4,wp,wp,-1,1.6037983331351233,75.42880655204459
5,wp,wp,-1,2.0714477629787083,66.90656708567906
6,wp,wp,-1,2.6753529170231105,54.90860608162641
7,wp,wp,-1,3.4552810127626836,44.213190095243405
8,wp,wp,-1,4.462678487403257,37.6933313999675
9,wp,wp,-1,5.763705166875068,28.2321683514753
10,wp,wp,-1,7.444209778763199,19.705349677953105
11,wp,wp,-1,9.614254566531134,14.657729387699936
12,wp,wp,-1,12.416991298325703,12.207853063440089
13,wp,wp,-1,16.03613754282894,8.357253592991936
14,wp,wp,-1,20.710355722655805,4.578783368126058
15,wp,wp,-1,26.747045170628947,1.169360166755915
16,xi0,xi,0,5.12893551095799,1.990360466243792
17,xi0,xi,0,7.0926598262423175,1.5316686048540185
18,xi0,xi,0,9.071987614253018,0.955609889321475
19,xi0,xi,0,11.058870735916955,0.6484131132837976
20,xi0,xi,0,13.049734911079584,0.45783714184066027
21,xi0,xi,0,15.042904687805345,0.34446676588630387
22,xi0,xi,0,17.03780085357808,0.2801154560430084
23,xi0,xi,0,19.033667808465324,0.22660793402392604
24,xi0,xi,0,21.03037630419934,0.18579010158362466
25,xi0,xi,0,23.02766068469553,0.1379464944649317
26,xi0,xi,0,25.025364151653893,0.08745510524697692
27,xi0,xi,0,27.023466169403456,0.07574715764180562
28,xi0,xi,0,29.021712950323614,0.07638576272427883
29,xi0,xi,0,31.02022550732897,0.0709579911873795
30,xi0,xi,0,33.01895795649731,0.0680809855257833
31,xi0,xi,0,35.01782041255468,0.05502132853313646
32,xi0,xi,0,37.01678068081689,0.046376902124266324
33,xi0,xi,0,39.015897648740854,0.03345442192612652
34,xi0,xi,0,41.0150764997134,0.016064839771659376
35,xi0,xi,0,43.01435207730657,0.00839234572513237
36,xi0,xi,0,45.013717374563356,0.01740399101419811
37,xi0,xi,0,47.01306629374365,0.01121902654142163
38,xi0,xi,0,49.012464825600574,1.3284616737109858e-05
39,xi0,xi,0,51.01196018043999,0.0052489170381577275
40,xi0,xi,0,53.01147261081704,0.0011768603404264128
41,xi0,xi,0,55.01102142125616,-0.008728448830013266
42,xi0,xi,0,57.010554451772435,-0.01502524310638231
43,xi0,xi,0,59.01018095383947,-0.015986746714264918
44,xi2,xi,2,5.12893551095799,-0.22888213601990054
45,xi2,xi,2,7.0926598262423175,-0.14425093180795218
46,xi2,xi,2,9.071987614253018,-0.1397905850087522
47,xi2,xi,2,11.058870735916955,-0.14420284552322984
48,xi2,xi,2,13.049734911079584,-0.12605727029502678
49,xi2,xi,2,15.042904687805345,-0.11331051788761135
50,xi2,xi,2,17.03780085357808,-0.09820181599081726
51,xi2,xi,2,19.033667808465324,-0.0924225600438278
52,xi2,xi,2,21.03037630419934,-0.10280813783339578
53,xi2,xi,2,23.02766068469553,-0.08842636009199403
54,xi2,xi,2,25.025364151653893,-0.07613412507126131
55,xi2,xi,2,27.023466169403456,-0.08786037562558145
56,xi2,xi,2,29.021712950323614,-0.05944844769817594
57,xi2,xi,2,31.02022550732897,-0.06731011341458258
58,xi2,xi,2,33.01895795649731,-0.08517737256018346
59,xi2,xi,2,35.01782041255468,-0.10189716049291025
60,xi2,xi,2,37.01678068081689,-0.10383357438378045
61,xi2,xi,2,39.015897648740854,-0.08474443169225224
62,xi2,xi,2,41.0150764997134,-0.07708670587887013
63,xi2,xi,2,43.01435207730657,-0.053934200037396705
64,xi2,xi,2,45.013717374563356,-0.04690593647100211
65,xi2,xi,2,47.01306629374365,-0.040486377776888044
66,xi2,xi,2,49.012464825600574,-0.018169051511278067
67,xi2,xi,2,51.01196018043999,0.012314576916520662
68,xi2,xi,2,53.01147261081704,-0.007357974203848349
69,xi2,xi,2,55.01102142125616,-0.02173119465112442
70,xi2,xi,2,57.010554451772435,-0.004096729003518852
71,xi2,xi,2,59.01018095383947,-0.0008519964990565281
