index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,298.4173733624794
1,wp,wp,-1,0.7440818690302262,228.48364857025604
2,wp,wp,-1,0.9610170497889371,170.69840695968284
3,wp,wp,-1,1.2415081573690936,134.5202483914715
4,wp,wp,-1,1.6037983331351233,97.74789599077744
5,wp,wp,-1,2.0714477629787083,86.71377604739602
6,wp,wp,-1,2.6753529170231105,68.62109090751889
7,wp,wp,-1,3.4552810127626836,54.800489481114404
8,wp,wp,-1,4.462678487403257,47.53307425148997
9,wp,wp,-1,5.763705166875068,35.906358687159006
10,wp,wp,-1,7.444209778763199,24.115203038437425
11,wp,wp,-1,9.614254566531134,18.362782346595026
12,wp,wp,-1,12.416991298325703,15.149174588150776
13,wp,wp,-1,16.03613754282894,8.77280303605404
14,wp,wp,-1,20.710355722655805,4.988768050066497
15,wp,wp,-1,26.747045170628947,0.7428288375840708
16,xi0,xi,0,5.12893551095799,2.62180217998516
17,xi0,xi,0,7.0926598262423175,1.9932080676386157
18,xi0,xi,0,9.071987614253018,1.231806784219565
19,xi0,xi,0,11.058870735916955,0.807343869889352
20,xi0,xi,0,13.049734911079584,0.5501880346513626
21,xi0,xi,0,15.042904687805345,0.418400587428987
22,xi0,xi,0,17.03780085357808,0.3321305142898339
23,xi0,xi,0,19.033667808465324,0.2631523378232082
24,xi0,xi,0,21.03037630419934,0.21703288948384908
25,xi0,xi,0,23.02766068469553,0.16096467234159006
26,xi0,xi,0,25.025364151653893,0.10401748905038913
27,xi0,xi,0,27.023466169403456,0.08928889656762906
28,xi0,xi,0,29.021712950323614,0.08411555970184093
29,xi0,xi,0,31.02022550732897,0.08578979571293407
30,xi0,xi,0,33.01895795649731,0.08577224291075261
31,xi0,xi,0,35.01782041255468,0.07510132289872497
32,xi0,xi,0,37.01678068081689,0.05400048103980466
33,xi0,xi,0,39.015897648740854,0.03827972831370689
34,xi0,xi,0,41.0150764997134,0.02772437917709642
35,xi0,xi,0,43.01435207730657,0.01859805136786387
36,xi0,xi,0,45.013717374563356,0.018860190100275412
37,xi0,xi,0,47.01306629374365,0.016519463059339507
38,xi0,xi,0,49.012464825600574,0.004706930281571155
39,xi0,xi,0,51.01196018043999,0.0028329010296568465
40,xi0,xi,0,53.01147261081704,-0.0007179814744192243
41,xi0,xi,0,55.01102142125616,-0.00993844699602413
42,xi0,xi,0,57.010554451772435,-0.018821317476563213
43,xi0,xi,0,59.01018095383947,-0.015002447952988182
44,xi2,xi,2,5.12893551095799,0.3374495495459052
45,xi2,xi,2,7.0926598262423175,0.13739920381497192
46,xi2,xi,2,9.071987614253018,-0.12600089587709953
47,xi2,xi,2,11.058870735916955,-0.20007706800867284
48,xi2,xi,2,13.049734911079584,-0.14079487158820503
49,xi2,xi,2,15.042904687805345,-0.10684353541703942
50,xi2,xi,2,17.03780085357808,-0.06381611598422449
51,xi2,xi,2,19.033667808465324,-0.062113744400734625
52,xi2,xi,2,21.03037630419934,-0.09385474725472774
53,xi2,xi,2,23.02766068469553,-0.07889993396051628
54,xi2,xi,2,25.025364151653893,-0.08389475573539545
55,xi2,xi,2,27.023466169403456,-0.08322675932165657
56,xi2,xi,2,29.021712950323614,-0.06390656176356194
57,xi2,xi,2,31.02022550732897,-0.09253125268571127
58,xi2,xi,2,33.01895795649731,-0.11601541265555478
59,xi2,xi,2,35.01782041255468,-0.11167875122553636
60,xi2,xi,2,37.01678068081689,-0.1183147163827469
61,xi2,xi,2,39.015897648740854,-0.09482135485621121
62,xi2,xi,2,41.0150764997134,-0.07728472902849365
63,xi2,xi,2,43.01435207730657,-0.07494008310504072
64,xi2,xi,2,45.013717374563356,-0.0636303527323256
65,xi2,xi,2,47.01306629374365,-0.044697662641566945
66,xi2,xi,2,49.012464825600574,-0.009470242534002547
67,xi2,xi,2,51.01196018043999,0.009737164572328875
68,xi2,xi,2,53.01147261081704,-0.011245784986003215
69,xi2,xi,2,55.01102142125616,-0.027792112941390675
70,xi2,xi,2,57.010554451772435,-0.019339942350624723
71,xi2,xi,2,59.01018095383947,-0.02183973034774547
