index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,299.86352533520324
1,wp,wp,-1,0.7440818690302262,227.61633418916188
2,wp,wp,-1,0.9610170497889371,171.28198589205041
3,wp,wp,-1,1.2415081573690936,135.50263463288553
4,wp,wp,-1,1.6037983331351233,98.13254149543279
5,wp,wp,-1,2.0714477629787083,86.70677354102769
6,wp,wp,-1,2.6753529170231105,68.47866412274443
7,wp,wp,-1,3.4552810127626836,54.715107066630566
8,wp,wp,-1,4.462678487403257,47.478171400443365
9,wp,wp,-1,5.763705166875068,35.80473583937693
10,wp,wp,-1,7.444209778763199,24.169852380125896
11,wp,wp,-1,9.614254566531134,18.38072869665683
12,wp,wp,-1,12.416991298325703,15.077685023733814
13,wp,wp,-1,16.03613754282894,8.756703450581647
14,wp,wp,-1,20.710355722655805,5.0167317429696565
15,wp,wp,-1,26.747045170628947,0.798684130689935
16,xi0,xi,0,5.12893551095799,2.509341028048741
17,xi0,xi,0,7.0926598262423175,1.928613258101445
18,xi0,xi,0,9.071987614253018,1.2288415726391189
19,xi0,xi,0,11.058870735916955,0.8272891274402593
20,xi0,xi,0,13.049734911079584,0.574094410762416
21,xi0,xi,0,15.042904687805345,0.43953623977737527
22,xi0,xi,0,17.03780085357808,0.3473444350393175
23,xi0,xi,0,19.033667808465324,0.274639243871869
24,xi0,xi,0,21.03037630419934,0.22214761190497256
25,xi0,xi,0,23.02766068469553,0.16773392744085283
26,xi0,xi,0,25.025364151653893,0.11328518876183395
27,xi0,xi,0,27.023466169403456,0.09194113984291588
28,xi0,xi,0,29.021712950323614,0.08617537442717589
29,xi0,xi,0,31.02022550732897,0.08791415590801073
30,xi0,xi,0,33.01895795649731,0.088641601777623
31,xi0,xi,0,35.01782041255468,0.07382731928474358
32,xi0,xi,0,37.01678068081689,0.05513061209015266
33,xi0,xi,0,39.015897648740854,0.038758787212711886
34,xi0,xi,0,41.0150764997134,0.026444918447271933
35,xi0,xi,0,43.01435207730657,0.01895889246799753
36,xi0,xi,0,45.013717374563356,0.018412451824019477
37,xi0,xi,0,47.01306629374365,0.018836348618392198
38,xi0,xi,0,49.012464825600574,0.003163790214809791
39,xi0,xi,0,51.01196018043999,0.0034350833205075257
40,xi0,xi,0,53.01147261081704,0.0006845468691455605
41,xi0,xi,0,55.01102142125616,-0.010344418686268626
42,xi0,xi,0,57.010554451772435,-0.01713182245235914
43,xi0,xi,0,59.01018095383947,-0.01698486158345887
44,xi2,xi,2,5.12893551095799,0.5358164960319529
45,xi2,xi,2,7.0926598262423175,0.3932951325605397
46,xi2,xi,2,9.071987614253018,0.1266138932489904
47,xi2,xi,2,11.058870735916955,-0.011037526558875878
48,xi2,xi,2,13.049734911079584,-0.04738814532411835
49,xi2,xi,2,15.042904687805345,-0.027697895783747664
50,xi2,xi,2,17.03780085357808,0.00232321897027506
51,xi2,xi,2,19.033667808465324,-0.015487800314341178
52,xi2,xi,2,21.03037630419934,-0.06755185046922849
53,xi2,xi,2,23.02766068469553,-0.058396199244003084
54,xi2,xi,2,25.025364151653893,-0.07003741135134334
55,xi2,xi,2,27.023466169403456,-0.08567667324760317
56,xi2,xi,2,29.021712950323614,-0.06264426451947688
57,xi2,xi,2,31.02022550732897,-0.09312923728901433
58,xi2,xi,2,33.01895795649731,-0.11336119179749639
59,xi2,xi,2,35.01782041255468,-0.12455508709754716
60,xi2,xi,2,37.01678068081689,-0.12094680536459568
61,xi2,xi,2,39.015897648740854,-0.09857626727002711
62,xi2,xi,2,41.0150764997134,-0.08597619536174264
63,xi2,xi,2,43.01435207730657,-0.06604723250377353
64,xi2,xi,2,45.013717374563356,-0.06740908676738792
65,xi2,xi,2,47.01306629374365,-0.048184017051046024
66,xi2,xi,2,49.012464825600574,-0.016928562390598447
67,xi2,xi,2,51.01196018043999,0.008819465829870742
68,xi2,xi,2,53.01147261081704,-0.015542128192475994
69,xi2,xi,2,55.01102142125616,-0.029290086761276913
70,xi2,xi,2,57.010554451772435,-0.019917985528945074
71,xi2,xi,2,59.01018095383947,-0.028068425335323555
