index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,259.80691705352393
1,wp,wp,-1,0.7440818690302262,200.65536643061438
2,wp,wp,-1,0.9610170497889371,149.36404883808908
3,wp,wp,-1,1.2415081573690936,114.49356953931203
4,wp,wp,-1,1.6037983331351233,88.70211580760595
5,wp,wp,-1,2.0714477629787083,82.70631720863287
6,wp,wp,-1,2.6753529170231105,66.82822097935534
7,wp,wp,-1,3.4552810127626836,53.406063847315075
8,wp,wp,-1,4.462678487403257,45.25124075632705
9,wp,wp,-1,5.763705166875068,33.95372000651879
10,wp,wp,-1,7.444209778763199,23.11384961884713
11,wp,wp,-1,9.614254566531134,16.680936315791676
12,wp,wp,-1,12.416991298325703,14.364797195572208
13,wp,wp,-1,16.03613754282894,8.411321869263709
14,wp,wp,-1,20.710355722655805,4.6806262401140035
15,wp,wp,-1,26.747045170628947,0.721067035075329
16,xi0,xi,0,5.12893551095799,2.3185257948451454
17,xi0,xi,0,7.0926598262423175,1.7982376163533256
18,xi0,xi,0,9.071987614253018,1.149466254685791
19,xi0,xi,0,11.058870735916955,0.788005270927834
20,xi0,xi,0,13.049734911079584,0.5609079453057111
21,xi0,xi,0,15.042904687805345,0.4197500650582279
22,xi0,xi,0,17.03780085357808,0.3262632855766009
23,xi0,xi,0,19.033667808465324,0.2645005700644316
24,xi0,xi,0,21.03037630419934,0.21679622550142782
25,xi0,xi,0,23.02766068469553,0.15939364015459218
26,xi0,xi,0,25.025364151653893,0.10592875298968099
27,xi0,xi,0,27.023466169403456,0.08846759137751113
28,xi0,xi,0,29.021712950323614,0.08085333420533494
29,xi0,xi,0,31.02022550732897,0.07915537604769533
30,xi0,xi,0,33.01895795649731,0.08385010558203747
31,xi0,xi,0,35.01782041255468,0.06891948440564326
32,xi0,xi,0,37.01678068081689,0.05327838639730202
33,xi0,xi,0,39.015897648740854,0.03630037047956967
34,xi0,xi,0,41.0150764997134,0.020570138206097717
35,xi0,xi,0,43.01435207730657,0.011451207840275191
36,xi0,xi,0,45.013717374563356,0.017319275562443816
37,xi0,xi,0,47.01306629374365,0.01361486085203836
38,xi0,xi,0,49.012464825600574,0.003362484230978737
39,xi0,xi,0,51.01196018043999,0.00035976523497478633
40,xi0,xi,0,53.01147261081704,-0.0007671643808144209
41,xi0,xi,0,55.01102142125616,-0.010902920937180774
42,xi0,xi,0,57.010554451772435,-0.022013527465520148
43,xi0,xi,0,59.01018095383947,-0.015985922430531714
44,xi2,xi,2,5.12893551095799,0.36089983451596097
45,xi2,xi,2,7.0926598262423175,0.31163195547707967
46,xi2,xi,2,9.071987614253018,0.13818222407633232
47,xi2,xi,2,11.058870735916955,0.022401312683893716
48,xi2,xi,2,13.049734911079584,-0.012169676465966086
49,xi2,xi,2,15.042904687805345,-0.019995594863086885
50,xi2,xi,2,17.03780085357808,5.755407097843973e-05
51,xi2,xi,2,19.033667808465324,-0.007878568794427526
52,xi2,xi,2,21.03037630419934,-0.07402667360519845
53,xi2,xi,2,23.02766068469553,-0.05740674280976838
54,xi2,xi,2,25.025364151653893,-0.06785627370541691
55,xi2,xi,2,27.023466169403456,-0.08983641922762181
56,xi2,xi,2,29.021712950323614,-0.06417170078151824
57,xi2,xi,2,31.02022550732897,-0.08195202606735337
58,xi2,xi,2,33.01895795649731,-0.10784188009224169
59,xi2,xi,2,35.01782041255468,-0.12112390688404777
60,xi2,xi,2,37.01678068081689,-0.11783846221033531
61,xi2,xi,2,39.015897648740854,-0.0962755545068867
62,xi2,xi,2,41.0150764997134,-0.08244638279696598
63,xi2,xi,2,43.01435207730657,-0.06332820860864294
64,xi2,xi,2,45.013717374563356,-0.05464479217264447
65,xi2,xi,2,47.01306629374365,-0.05101250420090692
66,xi2,xi,2,49.012464825600574,-0.021586870273687032
67,xi2,xi,2,51.01196018043999,3.1956798216555005e-05
68,xi2,xi,2,53.01147261081704,-0.012398307153743819
69,xi2,xi,2,55.01102142125616,-0.02910069907131306
70,xi2,xi,2,57.010554451772435,-0.022075408504244557
71,xi2,xi,2,59.01018095383947,-0.01715724856021883
