index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,140.8152452367523
1,wp,wp,-1,0.7440818690302262,114.20667665539396
2,wp,wp,-1,0.9610170497889371,99.33909078178154
3,wp,wp,-1,1.2415081573690936,88.50499006294572
4,wp,wp,-1,1.6037983331351233,75.43465753957688
5,wp,wp,-1,2.0714477629787083,67.02886157761091
6,wp,wp,-1,2.6753529170231105,55.04058693433183
7,wp,wp,-1,3.4552810127626836,44.09632671709134
8,wp,wp,-1,4.462678487403257,37.843906913846915
9,wp,wp,-1,5.763705166875068,28.25885790625847
10,wp,wp,-1,7.444209778763199,19.637525687734534
11,wp,wp,-1,9.614254566531134,14.54619946070025
12,wp,wp,-1,12.416991298325703,12.116909135367392
13,wp,wp,-1,16.03613754282894,8.330814513613984
14,wp,wp,-1,20.710355722655805,4.468048755523608
15,wp,wp,-1,26.747045170628947,1.1214842012366333
16,xi0,xi,0,5.12893551095799,2.0097185333803886
17,xi0,xi,0,7.0926598262423175,1.546308823345051
18,xi0,xi,0,9.071987614253018,0.9579898574768633
19,xi0,xi,0,11.058870735916955,0.634340457351332
20,xi0,xi,0,13.049734911079584,0.43863082680816745
21,xi0,xi,0,15.042904687805345,0.33412131718925797
22,xi0,xi,0,17.03780085357808,0.2771112991965859
23,xi0,xi,0,19.033667808465324,0.2194234654500764
24,xi0,xi,0,21.03037630419934,0.18074452966595322
25,xi0,xi,0,23.02766068469553,0.13953069217895225
26,xi0,xi,0,25.025364151653893,0.08333308434380055
27,xi0,xi,0,27.023466169403456,0.06980533903917116
28,xi0,xi,0,29.021712950323614,0.0739418208242555
29,xi0,xi,0,31.02022550732897,0.07363674613659886
30,xi0,xi,0,33.01895795649731,0.06670036670893884
31,xi0,xi,0,35.01782041255468,0.05770848938967826
32,xi0,xi,0,37.01678068081689,0.04545056432839549
33,xi0,xi,0,39.015897648740854,0.032589789061912545
34,xi0,xi,0,41.0150764997134,0.01585891769252639
35,xi0,xi,0,43.01435207730657,0.008917090225255813
36,xi0,xi,0,45.013717374563356,0.01584651552744429
37,xi0,xi,0,47.01306629374365,0.010160664884412807
38,xi0,xi,0,49.012464825600574,0.0016437136265149742
39,xi0,xi,0,51.01196018043999,0.005768683461598502
40,xi0,xi,0,53.01147261081704,0.00046707469126868774
41,xi0,xi,0,55.01102142125616,-0.01059156975519854
42,xi0,xi,0,57.010554451772435,-0.013556975460222678
43,xi0,xi,0,59.01018095383947,-0.013725010963135656
44,xi2,xi,2,5.12893551095799,-0.5224817449853384
45,xi2,xi,2,7.0926598262423175,-0.3731605284170155
46,xi2,xi,2,9.071987614253018,-0.3013871293636656
47,xi2,xi,2,11.058870735916955,-0.27218799251174847
48,xi2,xi,2,13.049734911079584,-0.20097865718281302
49,xi2,xi,2,15.042904687805345,-0.15194680039862443
50,xi2,xi,2,17.03780085357808,-0.12437388127417379
51,xi2,xi,2,19.033667808465324,-0.10281007209679298
52,xi2,xi,2,21.03037630419934,-0.11236015670757842
53,xi2,xi,2,23.02766068469553,-0.08986967049277138
54,xi2,xi,2,25.025364151653893,-0.08962764745773878
55,xi2,xi,2,27.023466169403456,-0.09532479783782181
56,xi2,xi,2,29.021712950323614,-0.0649408495672625
57,xi2,xi,2,31.02022550732897,-0.06288852495867624
58,xi2,xi,2,33.01895795649731,-0.07788035399579056
59,xi2,xi,2,35.01782041255468,-0.09747788762985586
60,xi2,xi,2,37.01678068081689,-0.10543027533657026
61,xi2,xi,2,39.015897648740854,-0.08602088516890964
62,xi2,xi,2,41.0150764997134,-0.07663738794675386
63,xi2,xi,2,43.01435207730657,-0.055161427488898435
64,xi2,xi,2,45.013717374563356,-0.05385675740057214
65,xi2,xi,2,47.01306629374365,-0.040394191316917495
66,xi2,xi,2,49.012464825600574,-0.011028627081952451
67,xi2,xi,2,51.01196018043999,0.010645796249009314
68,xi2,xi,2,53.01147261081704,-0.0011376537846684767
69,xi2,xi,2,55.01102142125616,-0.02181004021465367
70,xi2,xi,2,57.010554451772435,0.0005839605124318449
71,xi2,xi,2,59.01018095383947,0.0011062056272076297
