index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,298.4173733624794
1,wp,wp,-1,0.7440818690302262,228.48364857025604
2,wp,wp,-1,0.9610170497889371,170.66664691031028
3,wp,wp,-1,1.2415081573690936,133.8975066951587
4,wp,wp,-1,1.6037983331351233,98.14424347049736
5,wp,wp,-1,2.0714477629787083,86.94085876533886
6,wp,wp,-1,2.6753529170231105,68.54987751513168
7,wp,wp,-1,3.4552810127626836,54.76028943911106
8,wp,wp,-1,4.462678487403257,47.56461681995711
9,wp,wp,-1,5.763705166875068,36.043989874959934
10,wp,wp,-1,7.444209778763199,24.18559361218951
11,wp,wp,-1,9.614254566531134,18.338201768844755
12,wp,wp,-1,12.416991298325703,15.083730498117111
13,wp,wp,-1,16.03613754282894,8.746540068975127
14,wp,wp,-1,20.710355722655805,4.960704585824397
15,wp,wp,-1,26.747045170628947,0.6847973642273786
16,xi0,xi,0,5.12893551095799,2.587695109315918
17,xi0,xi,0,7.0926598262423175,1.9843133916986853
18,xi0,xi,0,9.071987614253018,1.22312447157868
19,xi0,xi,0,11.058870735916955,0.7895420001138616
20,xi0,xi,0,13.049734911079584,0.5382830579883388
21,xi0,xi,0,15.042904687805345,0.4137170155761973
22,xi0,xi,0,17.03780085357808,0.3232638637698457
23,xi0,xi,0,19.033667808465324,0.2509827894346475
24,xi0,xi,0,21.03037630419934,0.20988290712834687
25,xi0,xi,0,23.02766068469553,0.1594511636410991
26,xi0,xi,0,25.025364151653893,0.10387777784219991
27,xi0,xi,0,27.023466169403456,0.08635298999592232
28,xi0,xi,0,29.021712950323614,0.08463796845450003
29,xi0,xi,0,31.02022550732897,0.08444879950607305
30,xi0,xi,0,33.01895795649731,0.0837202738006326
31,xi0,xi,0,35.01782041255468,0.07601195704685286
32,xi0,xi,0,37.01678068081689,0.05243958364187466
33,xi0,xi,0,39.015897648740854,0.04080931620844839
34,xi0,xi,0,41.0150764997134,0.025315182592836792
35,xi0,xi,0,43.01435207730657,0.020065276110203638
36,xi0,xi,0,45.013717374563356,0.01977125350178628
37,xi0,xi,0,47.01306629374365,0.015563538457291371
38,xi0,xi,0,49.012464825600574,0.004622880969984372
39,xi0,xi,0,51.01196018043999,0.0048915919991760915
40,xi0,xi,0,53.01147261081704,-0.0022670841701512784
41,xi0,xi,0,55.01102142125616,-0.011757269557461937
42,xi0,xi,0,57.010554451772435,-0.01748113330880794
43,xi0,xi,0,59.01018095383947,-0.013378919672320352
44,xi2,xi,2,5.12893551095799,-0.08159614171870945
45,xi2,xi,2,7.0926598262423175,-0.09187488391873255
46,xi2,xi,2,9.071987614253018,-0.25623898624742963
47,xi2,xi,2,11.058870735916955,-0.3105142540539815
48,xi2,xi,2,13.049734911079584,-0.19396007996726017
49,xi2,xi,2,15.042904687805345,-0.127253900863767
50,xi2,xi,2,17.03780085357808,-0.09069960102088773
51,xi2,xi,2,19.033667808465324,-0.0786744387979772
52,xi2,xi,2,21.03037630419934,-0.11403588952427307
53,xi2,xi,2,23.02766068469553,-0.08142256611321491
54,xi2,xi,2,25.025364151653893,-0.08104439579626861
55,xi2,xi,2,27.023466169403456,-0.08233014689510358
56,xi2,xi,2,29.021712950323614,-0.06646165100807074
57,xi2,xi,2,31.02022550732897,-0.08964917855311356
58,xi2,xi,2,33.01895795649731,-0.11137114409912748
59,xi2,xi,2,35.01782041255468,-0.10204653697940595
60,xi2,xi,2,37.01678068081689,-0.11571630078122191
61,xi2,xi,2,39.015897648740854,-0.09198386871837201
62,xi2,xi,2,41.0150764997134,-0.07757782261315985
63,xi2,xi,2,43.01435207730657,-0.0680471110530975
64,xi2,xi,2,45.013717374563356,-0.06332575027863642
65,xi2,xi,2,47.01306629374365,-0.050379387296350144
66,xi2,xi,2,49.012464825600574,-0.007261151489092364
67,xi2,xi,2,51.01196018043999,0.014311205158728931
68,xi2,xi,2,53.01147261081704,-0.011642359706839675
69,xi2,xi,2,55.01102142125616,-0.029069471887490286
70,xi2,xi,2,57.010554451772435,-0.017644296584490696
71,xi2,xi,2,59.01018095383947,-0.018376106616950834
