index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,258.31609859005727
1,wp,wp,-1,0.7440818690302262,200.68196717630286
2,wp,wp,-1,0.9610170497889371,149.86822764702518
3,wp,wp,-1,1.2415081573690936,113.84186362483237
4,wp,wp,-1,1.6037983331351233,88.51564404281054
5,wp,wp,-1,2.0714477629787083,82.84611796648555
6,wp,wp,-1,2.6753529170231105,67.30791204834163
7,wp,wp,-1,3.4552810127626836,53.319435850211974
8,wp,wp,-1,4.462678487403257,45.18190375276015
9,wp,wp,-1,5.763705166875068,34.046911572420996
10,wp,wp,-1,7.444209778763199,22.885525224687058
11,wp,wp,-1,9.614254566531134,16.58360738113695
12,wp,wp,-1,12.416991298325703,14.453575935671081
13,wp,wp,-1,16.03613754282894,8.387823483888678
14,wp,wp,-1,20.710355722655805,4.667022819977747
15,wp,wp,-1,26.747045170628947,0.6006517278601464
16,xi0,xi,0,5.12893551095799,2.4927483990745154
17,xi0,xi,0,7.0926598262423175,1.9065767830525324
18,xi0,xi,0,9.071987614253018,1.172937001248817
19,xi0,xi,0,11.058870735916955,0.7713333371047265
20,xi0,xi,0,13.049734911079584,0.531242065483236
21,xi0,xi,0,15.042904687805345,0.3986999018512734
22,xi0,xi,0,17.03780085357808,0.31524607369807195
23,xi0,xi,0,19.033667808465324,0.25333599016272207
24,xi0,xi,0,21.03037630419934,0.2071327588327322
25,xi0,xi,0,23.02766068469553,0.1514941599769991
26,xi0,xi,0,25.025364151653893,0.0958271081218521
27,xi0,xi,0,27.023466169403456,0.0838565654429473
28,xi0,xi,0,29.021712950323614,0.077931697015728
29,xi0,xi,0,31.02022550732897,0.07740004279384523
30,xi0,xi,0,33.01895795649731,0.07847693743285726
31,xi0,xi,0,35.01782041255468,0.06980842253920547
32,xi0,xi,0,37.01678068081689,0.05104634112016765
33,xi0,xi,0,39.015897648740854,0.035108967382421356
34,xi0,xi,0,41.0150764997134,0.022639016036660485
35,xi0,xi,0,43.01435207730657,0.011911079590235012
36,xi0,xi,0,45.013717374563356,0.015280588004369829
37,xi0,xi,0,47.01306629374365,0.013736591132870372
38,xi0,xi,0,49.012464825600574,0.0036522531856254866
39,xi0,xi,0,51.01196018043999,0.0023666875135415735
40,xi0,xi,0,53.01147261081704,-0.0031428628049962873
41,xi0,xi,0,55.01102142125616,-0.012830217493306824
42,xi0,xi,0,57.010554451772435,-0.01858494824045479
43,xi0,xi,0,59.01018095383947,-0.016076753027644518
44,xi2,xi,2,5.12893551095799,0.1788846237202178
45,xi2,xi,2,7.0926598262423175,0.07011188933898782
46,xi2,xi,2,9.071987614253018,-0.13743959345671516
47,xi2,xi,2,11.058870735916955,-0.21475810466588274
48,xi2,xi,2,13.049734911079584,-0.14805245322079902
49,xi2,xi,2,15.042904687805345,-0.11402916920448994
50,xi2,xi,2,17.03780085357808,-0.07464181277802631
51,xi2,xi,2,19.033667808465324,-0.06672852831752371
52,xi2,xi,2,21.03037630419934,-0.1028524494072683
53,xi2,xi,2,23.02766068469553,-0.08965869935301063
54,xi2,xi,2,25.025364151653893,-0.09154623905732878
55,xi2,xi,2,27.023466169403456,-0.09094369833555756
56,xi2,xi,2,29.021712950323614,-0.0698416254617961
57,xi2,xi,2,31.02022550732897,-0.09387148464633721
58,xi2,xi,2,33.01895795649731,-0.11927519222287285
59,xi2,xi,2,35.01782041255468,-0.11313245338138413
60,xi2,xi,2,37.01678068081689,-0.11628275610499882
61,xi2,xi,2,39.015897648740854,-0.0886518628581281
62,xi2,xi,2,41.0150764997134,-0.07362801375363129
63,xi2,xi,2,43.01435207730657,-0.06670470932297615
64,xi2,xi,2,45.013717374563356,-0.060675816710085415
65,xi2,xi,2,47.01306629374365,-0.0479549382305728
66,xi2,xi,2,49.012464825600574,-0.01037674235340895
67,xi2,xi,2,51.01196018043999,0.009197427969590184
68,xi2,xi,2,53.01147261081704,-0.011294690492916568
69,xi2,xi,2,55.01102142125616,-0.029390415101020785
70,xi2,xi,2,57.010554451772435,-0.013510736478022735
71,xi2,xi,2,59.01018095383947,-0.01675498482822779
