s_Mpch,xi0,xi2,xi4
3.209992490684911992e+00,5.403644180252706875e+00,2.385270574663290954e+00,2.796822640285215655e+00
5.128881948383092748e+00,2.829572556438431086e+00,6.734127480031411039e-01,1.189050865359208675e+00
7.092616845248791435e+00,1.679693187470100657e+00,5.607001108022779262e-02,5.283231826041359103e-01
9.071966744646193348e+00,1.095389565787963093e+00,-1.349232429636059993e-01,2.564041130870912122e-01
1.105884348006785167e+01,7.622360566885346689e-01,-1.968098645928405832e-01,1.435059606453146785e-01
1.304970384171484632e+01,5.576643122533531116e-01,-1.892761217786445571e-01,7.403842366544295672e-02
1.504286963239038144e+01,4.235740035568019701e-01,-1.837616548481374457e-01,6.037057506679774366e-02
1.703777337124131463e+01,3.288656005865053245e-01,-1.573088249866414212e-01,3.950130708812574221e-02
1.903364578954497688e+01,2.658733143179328184e-01,-1.409540688422142862e-01,2.276647223958740834e-02
2.103034884113668923e+01,2.118382110791508510e-01,-1.260024350839468732e-01,2.217284497042271846e-02
2.302762798371674080e+01,1.743817786820751059e-01,-1.063396276219652076e-01,9.776420286960556955e-03
2.502533298785856886e+01,1.422462754383789774e-01,-9.556427702132533342e-02,1.399549908257724865e-02
2.702343862832754340e+01,1.208322093346728549e-01,-8.326277145297272808e-02,7.133281756951832808e-03
2.902168525992891190e+01,1.001254124044246296e-01,-7.745919626317906981e-02,9.218296856208644738e-03
3.102019422315979114e+01,8.553958994010099626e-02,-6.969840276651299849e-02,1.183865363260128145e-02
3.301893093615962016e+01,7.355521027390546362e-02,-6.773852140036355773e-02,6.515282821718861202e-03
3.501779107243135059e+01,6.149655239518071748e-02,-6.182078801322621331e-02,8.270127147838535198e-03
3.701675473157858676e+01,5.365958029437467580e-02,-5.286193751949270353e-02,-1.093223536077914202e-03
3.901586929273208426e+01,4.694123679342153410e-02,-5.165499690917522979e-02,8.088735201074909870e-03
4.101504906076137047e+01,3.834582244681644658e-02,-5.149170151526266670e-02,5.353510875462895446e-03
4.301432560675721106e+01,3.346374090282192015e-02,-4.575198776279346818e-02,5.374143771462957381e-03
4.501368526781777035e+01,2.926415049728705448e-02,-4.440688120693252194e-02,2.956593642184347781e-03
4.701304127532748112e+01,2.525030268268523698e-02,-3.716382653350328025e-02,2.032491881047393881e-03
4.901243594132206738e+01,2.199186311714164399e-02,-3.411243059019482271e-02,-1.416591546347093682e-04
5.101193396848740491e+01,1.959290618976725074e-02,-3.089822702745379304e-02,5.933890042078529721e-04
5.301144441419073416e+01,1.714787301698579569e-02,-2.960963585090443592e-02,1.772388920825881649e-04
5.501099446192196751e+01,1.616390929239992086e-02,-2.653369903092959656e-02,-1.406432293902212024e-04
5.701053039726988914e+01,1.440111256630316472e-02,-2.533285138586749072e-02,-1.299473602161901279e-03
5.901015655882165589e+01,1.276608430004618627e-02,-2.093864636986110528e-02,1.280248093991089540e-03
