model_id,model_label,selected_for_paper,selection_reason,f_sat_target,alpha_s,n_gal,n_sat,f_sat_actual,model_number_density_h3_mpc3,index,component,statistic,ell,r,data_value,model_value,residual,fractional_residual,sigma_jk,pull_jk,diagcov_chi2_total,diagcov_chi2_cov,diagcov_chi2_total_cov,diagcov_chi2_xi0,diagcov_chi2_xi2,diagcov_chi2_wp,diagcov_rank,fullcov_chi2_total,fullcov_chi2_cov,fullcov_chi2_total_cov,fullcov_chi2_xi0,fullcov_chi2_xi2,fullcov_chi2_wp,fullcov_rank
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,10,wp,wp,-1,7.444209778763199,27.626231273018277,29.30053183513803,1.674300562119754,0.06060546390035451,0.5683307972148689,2.9459965399108063,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,11,wp,wp,-1,9.614254566531134,21.673091239042108,22.495761543227225,0.8226703041851167,0.0379581433544261,0.44384098768327995,1.8535248591600673,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,12,wp,wp,-1,12.416991298325703,16.49388969489596,16.77755721114646,0.2836675162504996,0.017198339597134606,0.4164457385153258,0.6811632105104618,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,13,wp,wp,-1,16.03613754282894,12.415299139179757,12.436961365539672,0.021662226359914882,0.0017448010005295808,0.37608707985526185,0.057598964495806794,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,14,wp,wp,-1,20.710355722655805,8.726540348275991,8.618278695087486,-0.10826165318850478,-0.012406022188379943,0.30876294768627544,-0.3506303265976918,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,15,wp,wp,-1,26.747045170628947,5.884138107133717,5.760370739761882,-0.12376736737183514,-0.021034069071523668,0.2649666429836783,-0.46710546647737505,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,16,xi0,xi,0,5.12893551095799,2.832043528005319,2.385533016582691,-0.4465105114226282,-0.1576637177385183,0.01826624490952059,-24.444570497896994,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,17,xi0,xi,0,7.0926598262423175,1.6797463979168903,1.8739477594041474,0.19420136148725708,0.11561350078088733,0.012429111922246893,15.62471741361148,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,18,xi0,xi,0,9.071987614253018,1.0957501283709288,1.197585317362517,0.10183518899158828,0.09293650655828667,0.008902107551328304,11.43944716511465,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,19,xi0,xi,0,11.058870735916955,0.7624150655200932,0.8150622751383811,0.05264720961828795,0.06905321261244207,0.006807240832221931,7.734001325336323,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,20,xi0,xi,0,13.049734911079584,0.558644408320227,0.5903379565683184,0.03169354824809145,0.056732955304054575,0.006563262465500293,4.8289320158515965,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,21,xi0,xi,0,15.042904687805345,0.4237964578816339,0.4399525529903293,0.016156095108695423,0.038122298589875925,0.004900257902364212,3.2969887362256265,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,22,xi0,xi,0,17.03780085357808,0.32970709724196157,0.33810734303209045,0.00840024579012888,0.025477904056048287,0.004837548272590621,1.7364675899410407,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,23,xi0,xi,0,19.033667808465324,0.26601865215814313,0.27071645492632557,0.004697802768182435,0.017659674350164283,0.004222114775622872,1.1126658127121583,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,24,xi0,xi,0,21.03037630419934,0.21224776115839122,0.21826517326775358,0.006017412109362352,0.028350886136659037,0.003748313678232931,1.6053651390774593,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,25,xi0,xi,0,23.02766068469553,0.17460763101671797,0.17550505753265527,0.0008974265159372996,0.005139675229036093,0.003293426081954144,0.2724902559236473,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,26,xi0,xi,0,25.025364151653893,0.14264030520842208,0.14658890073653058,0.0039485955281085006,0.027682186478351415,0.0030736974111269977,1.2846402882125973,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,27,xi0,xi,0,27.023466169403456,0.12077171306159878,0.12266929627006584,0.0018975832084670574,0.015712149479068894,0.002718917053958733,0.6979187561842622,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,28,xi0,xi,0,29.021712950323614,0.09981163290100034,0.10472415342601063,0.004912520525010289,0.0492179156099254,0.0027299448009955297,1.799494452495464,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,29,xi0,xi,0,31.02022550732897,0.08553024057443132,0.0915329881839983,0.006002747609566983,0.0701827513783641,0.002559344642156553,2.3454237114814487,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,30,xi0,xi,0,33.01895795649731,0.07327645563813576,0.07429934267772904,0.001022887039593287,0.013959286522326541,0.002465093723783757,0.41494853916678776,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,31,xi0,xi,0,35.01782041255468,0.06137805122187633,0.0630374514088665,0.0016594001869901717,0.02703572619129897,0.0022330382696681165,0.7431131877721016,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,32,xi0,xi,0,37.01678068081689,0.053505354306189724,0.05387936872033561,0.00037401441414588316,0.006990224043850796,0.002248180927983046,0.16636312918170243,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,33,xi0,xi,0,39.015897648740854,0.04671105381173704,0.04526672550848724,-0.001444328303249802,-0.030920482099825522,0.0022782643046458774,-0.6339599406023707,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,34,xi0,xi,0,41.0150764997134,0.03815051039035853,0.037008378649279534,-0.0011421317410789944,-0.029937521920221442,0.00224996451329422,-0.5076221132958116,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,35,xi0,xi,0,43.01435207730657,0.033337279340670024,0.029319155863827683,-0.004018123476842342,-0.12052943600410747,0.0019267897320039543,-2.0853980120930475,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,36,xi0,xi,0,45.013717374563356,0.02917916156892056,0.02430892385962871,-0.004870237709291847,-0.16690807574400138,0.0020245318104065158,-2.405611847765399,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,37,xi0,xi,0,47.01306629374365,0.02516298303433346,0.01737977871262189,-0.007783204321711569,-0.30931167068275767,0.0019261611941662237,-4.0407855507029256,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,38,xi0,xi,0,49.012464825600574,0.022264155993313786,0.012270913505743369,-0.009993242487570417,-0.4488489251769309,0.0016886477250653382,-5.917896515203461,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,39,xi0,xi,0,51.01196018043999,0.019703072435914418,0.009717381513986299,-0.009985690921928119,-0.5068088215382275,0.001760110050615736,-5.673333277333905,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,40,xi0,xi,0,53.01147261081704,0.01713710884653812,0.010248265933429297,-0.006888842913108822,-0.40198396210224474,0.0017547265477758946,-3.9258783209500017,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,41,xi0,xi,0,55.01102142125616,0.016173630720021998,0.008433354653115536,-0.007740276066906462,-0.47857380948635475,0.0016219436545977751,-4.772222539892096,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,42,xi0,xi,0,57.010554451772435,0.014513887486834968,0.004929928734611674,-0.009583958752223294,-0.6603302361904461,0.0015529288470527002,-6.171537588739282,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,43,xi0,xi,0,59.01018095383947,0.012825137428575408,0.005613576838186735,-0.007211560590388673,-0.5622988939144428,0.0015470173733744246,-4.661589917803243,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,44,xi2,xi,2,5.12893551095799,0.6827571902810604,0.0954481022386039,-0.5873090880424565,-0.8602019816161699,0.034616792651573636,-16.966016867994217,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,45,xi2,xi,2,7.0926598262423175,0.06118624987151618,-0.11660814353815396,-0.17779439340967013,-2.9057900064641506,0.017372352121771566,-10.234330513416932,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,46,xi2,xi,2,9.071987614253018,-0.13131318081622873,-0.2793934910531666,-0.14808031023693785,-1.1276880912981198,0.01223860924619732,-12.099439344625546,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,47,xi2,xi,2,11.058870735916955,-0.19488777155626255,-0.27376739561042857,-0.07887962405416601,-0.40474383499938626,0.010849463643913782,-7.270370835190095,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,48,xi2,xi,2,13.049734911079584,-0.18801483558310883,-0.27479323479264844,-0.08677839920953961,-0.4615508076285856,0.008665083720229023,-10.014721381970215,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,49,xi2,xi,2,15.042904687805345,-0.18315259452607097,-0.2539485003946366,-0.07079590586856566,-0.3865405568059707,0.00820301393660004,-8.630474898096898,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
abacusL500_fsat0p030_alphaS0p800,"f_sat=0.03, alpha_s=0.8",1,diagcov_top5;fullcov_top5,0.03,0.8,66449,1993,0.02999292690634923,0.000531592,50,xi2,xi,2,17.03780085357808,-0.15801938534875698,-0.20222956203104198,-0.044210176682284996,-0.27977691841232544,0.006978026492762148,-6.335627519921475,341.2441554937999,911.3338930750564,911.3338930764403,25.899548177499376,118.57155768290015,196.77304963201647,5,341.2441554937999,985.1311811374918,985.1311811388757,25.899548177499376,118.57155768290015,196.77304963201647,1
