model_id,component,n_bins,f_sat_target,alpha_s,f_sat_actual,rms_fractional_residual,mean_abs_fractional_residual,chi2_diag_jk_raw,rms_pull_jk,selected_for_paper,selection_reason,diagcov_chi2_total,diagcov_chi2_cov,diagcov_chi2_total_cov,diagcov_chi2_xi0,diagcov_chi2_xi2,diagcov_chi2_wp,diagcov_rank,fullcov_chi2_total,fullcov_chi2_cov,fullcov_chi2_total_cov,fullcov_chi2_xi0,fullcov_chi2_xi2,fullcov_chi2_wp,fullcov_rank
abacusL500_fsat0p040_alphaS0p800,xi0,28,0.04,0.8,0.04000060196541709,0.2645277019377847,0.17559539640164062,1511.6060563466997,7.347511863468524,1,fullcov_top5,376.39930636778706,1089.5381749522649,1089.5381749536486,31.90022774705389,37.11106969453994,307.3880089248093,15,376.39930636778706,1003.9248622938679,1003.9248622952518,31.90022774705389,37.11106969453994,307.3880089248093,4
abacusL500_fsat0p040_alphaS0p800,xi2,28,0.04,0.8,0.04000060196541709,0.32057789084751925,0.2321700009890377,476.78818975032516,4.12651785818748,1,fullcov_top5,376.39930636778706,1089.5381749522649,1089.5381749536486,31.90022774705389,37.11106969453994,307.3880089248093,15,376.39930636778706,1003.9248622938679,1003.9248622952518,31.90022774705389,37.11106969453994,307.3880089248093,4
abacusL500_fsat0p040_alphaS1p000,all,72,0.04,1.0,0.04000060196541709,0.3504025482143394,0.20754342089955657,4645.491829834214,8.032479060589484,0,,377.6234164968133,1075.7981079616072,1075.798107962991,31.608783735131503,38.79716025313347,307.2174725071644,13,377.6234164968133,1128.2200385891047,1128.2200385904885,31.608783735131503,38.79716025313347,307.2174725071644,18
abacusL500_fsat0p040_alphaS1p000,wp,16,0.04,1.0,0.04000060196541709,0.4381932496874856,0.23277027194940988,2715.167720462862,13.0268178205166,0,,377.6234164968133,1075.7981079616072,1075.798107962991,31.608783735131503,38.79716025313347,307.2174725071644,13,377.6234164968133,1128.2200385891047,1128.2200385904885,31.608783735131503,38.79716025313347,307.2174725071644,18
abacusL500_fsat0p040_alphaS1p000,xi0,28,0.04,1.0,0.04000060196541709,0.26096023569403476,0.17499018305833056,1503.1929800226808,7.327036479521485,0,,377.6234164968133,1075.7981079616072,1075.798107962991,31.608783735131503,38.79716025313347,307.2174725071644,13,377.6234164968133,1128.2200385891047,1128.2200385904885,31.608783735131503,38.79716025313347,307.2174725071644,18
abacusL500_fsat0p040_alphaS1p000,xi2,28,0.04,1.0,0.04000060196541709,0.3713527425374741,0.2256813152837236,427.13112934867104,3.9057244130921434,0,,377.6234164968133,1075.7981079616072,1075.798107962991,31.608783735131503,38.79716025313347,307.2174725071644,13,377.6234164968133,1128.2200385891047,1128.2200385904885,31.608783735131503,38.79716025313347,307.2174725071644,18
abacusL500_fsat0p040_alphaS1p200,all,72,0.04,1.2,0.04000060196541709,0.3887127640115065,0.2177046730994813,4665.968025407783,8.05016220109862,0,,391.3892849333611,1080.5399637786445,1080.5399637800283,31.032681206303923,53.19580094431934,307.16080278135394,14,391.3892849333611,1218.8510928042306,1218.8510928056144,31.032681206303923,53.19580094431934,307.16080278135394,20
abacusL500_fsat0p040_alphaS1p200,wp,16,0.04,1.2,0.04000060196541709,0.43815216776231536,0.2326730167011766,2713.7757143364915,13.02347811247175,0,,391.3892849333611,1080.5399637786445,1080.5399637800283,31.032681206303923,53.19580094431934,307.16080278135394,14,391.3892849333611,1218.8510928042306,1218.8510928056144,31.032681206303923,53.19580094431934,307.16080278135394,20
abacusL500_fsat0p040_alphaS1p200,xi0,28,0.04,1.2,0.04000060196541709,0.2584490556817447,0.17403686568856372,1460.6767929675268,7.222674596039116,0,,391.3892849333611,1080.5399637786445,1080.5399637800283,31.032681206303923,53.19580094431934,307.16080278135394,14,391.3892849333611,1218.8510928042306,1218.8510928056144,31.032681206303923,53.19580094431934,307.16080278135394,20
abacusL500_fsat0p040_alphaS1p200,xi2,28,0.04,1.2,0.04000060196541709,0.4604774452611439,0.2528191413094302,491.5155181037643,4.189764390340227,0,,391.3892849333611,1080.5399637786445,1080.5399637800283,31.032681206303923,53.19580094431934,307.16080278135394,14,391.3892849333611,1218.8510928042306,1218.8510928056144,31.032681206303923,53.19580094431934,307.16080278135394,20
