# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 764855
# D1D2.size2 = 764855
# D1R2.size1 = 764855
# D1R2.size2 = 20513988
# R1D2.size1 = 20513988
# R1D2.size2 = 764855
# R1R2.size1 = 20513988
# R1R2.size2 = 20513988
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210041443640e+00 5.404758884726e+00 2.388923532550e+00  2.809244320089e+00
5.000000000000e+00 5.128932954947e+00 2.830007117353e+00 6.765833480795e-01  1.191412753925e+00
7.000000000000e+00 7.092652618316e+00 1.679075958520e+00 5.811366913197e-02  5.219626881780e-01
9.000000000000e+00 9.071990937943e+00 1.094366515784e+00 -1.323758857602e-01 2.557714750116e-01
1.100000000000e+01 1.105887425106e+01 7.617046699349e-01 -1.957460501988e-01 1.417594718196e-01
1.300000000000e+01 1.304973916810e+01 5.579180928336e-01 -1.884757896280e-01 7.592895498300e-02
1.500000000000e+01 1.504290786160e+01 4.233007806658e-01 -1.835896157142e-01 6.052808319723e-02
1.700000000000e+01 1.703779476242e+01 3.294940995686e-01 -1.583060872438e-01 3.822690692072e-02
1.900000000000e+01 1.903366390822e+01 2.654863365451e-01 -1.408593782766e-01 2.204787756480e-02
2.100000000000e+01 2.103037511325e+01 2.118526643201e-01 -1.260019157869e-01 2.139461906588e-02
2.300000000000e+01 2.302765410308e+01 1.743403390659e-01 -1.064933069726e-01 9.314408693235e-03
2.500000000000e+01 2.502536140153e+01 1.423256469854e-01 -9.522998108222e-02 1.398925961599e-02
2.700000000000e+01 2.702346725118e+01 1.205488004623e-01 -8.373786568237e-02 7.689857843806e-03
2.900000000000e+01 2.902171236501e+01 9.952083153965e-02 -7.706009663802e-02 8.155146296847e-03
3.100000000000e+01 3.102022297071e+01 8.527436817312e-02 -6.920257883048e-02 1.172378760010e-02
3.300000000000e+01 3.301895576434e+01 7.309555220415e-02 -6.740979212652e-02 6.896442815918e-03
3.500000000000e+01 3.501781809831e+01 6.125763273178e-02 -6.172221350410e-02 9.365387803639e-03
3.700000000000e+01 3.701677770328e+01 5.326554014386e-02 -5.310845012872e-02 -1.627238972363e-04
3.900000000000e+01 3.901589528260e+01 4.645631353562e-02 -5.169985515158e-02 8.101895567755e-03
4.100000000000e+01 4.101507457444e+01 3.794540237209e-02 -5.101387399671e-02 5.050037185978e-03
4.300000000000e+01 4.301435196440e+01 3.307775369780e-02 -4.540660402975e-02 4.797656214531e-03
4.500000000000e+01 4.501371712517e+01 2.889149943690e-02 -4.362104903286e-02 2.384116888260e-03
4.700000000000e+01 4.701306412120e+01 2.495878765029e-02 -3.682873160433e-02 1.157264628815e-03
4.900000000000e+01 4.901246312706e+01 2.205892742833e-02 -3.376191819252e-02 -1.056405522364e-03
5.100000000000e+01 5.101195864530e+01 1.961864696912e-02 -3.020134479759e-02 3.118693225490e-04
5.300000000000e+01 5.301147070682e+01 1.697015138907e-02 -2.902290239585e-02 -3.638153620337e-05
5.500000000000e+01 5.501101858960e+01 1.601000902686e-02 -2.580753387469e-02 -4.464989690121e-04
5.700000000000e+01 5.701055187590e+01 1.441063940745e-02 -2.462617376360e-02 -9.510461511659e-04
5.900000000000e+01 5.901017740519e+01 1.276301501303e-02 -2.064591314479e-02 1.521961943275e-03
