s_Mpch,xi0,xi2,xi4
3.210041443639573444e+00,5.404758884726351020e+00,2.388923532549561468e+00,2.809244320089161029e+00
5.128932954947449829e+00,2.830007117352775214e+00,6.765833480794900545e-01,1.191412753924603996e+00
7.092652618316324542e+00,1.679075958520383605e+00,5.811366913196743672e-02,5.219626881779539929e-01
9.071990937942548072e+00,1.094366515783977922e+00,-1.323758857602270189e-01,2.557714750116257818e-01
1.105887425106165267e+01,7.617046699349381278e-01,-1.957460501988244062e-01,1.417594718196471260e-01
1.304973916809958467e+01,5.579180928336029410e-01,-1.884757896279765921e-01,7.592895498300142321e-02
1.504290786159512194e+01,4.233007806658494743e-01,-1.835896157141722052e-01,6.052808319722899344e-02
1.703779476242094404e+01,3.294940995685721186e-01,-1.583060872437647704e-01,3.822690692072300972e-02
1.903366390821675935e+01,2.654863365451042290e-01,-1.408593782766118796e-01,2.204787756479596739e-02
2.103037511325394959e+01,2.118526643201217863e-01,-1.260019157869366191e-01,2.139461906587773743e-02
2.302765410307927496e+01,1.743403390659294949e-01,-1.064933069725804288e-01,9.314408693234837305e-03
2.502536140153255317e+01,1.423256469853866335e-01,-9.522998108221554514e-02,1.398925961599106066e-02
2.702346725118201221e+01,1.205488004623221920e-01,-8.373786568236854522e-02,7.689857843806418430e-03
2.902171236501062523e+01,9.952083153964838558e-02,-7.706009663802176890e-02,8.155146296846899762e-03
3.102022297071240686e+01,8.527436817312041006e-02,-6.920257883048168412e-02,1.172378760010473267e-02
3.301895576433584267e+01,7.309555220414787335e-02,-6.740979212651562746e-02,6.896442815917835055e-03
3.501781809831499714e+01,6.125763273177581986e-02,-6.172221350410160567e-02,9.365387803638890868e-03
3.701677770328225847e+01,5.326554014385859182e-02,-5.310845012872243698e-02,-1.627238972362763584e-04
3.901589528260191742e+01,4.645631353562196947e-02,-5.169985515157718425e-02,8.101895567754990174e-03
4.101507457444029114e+01,3.794540237208823830e-02,-5.101387399670798128e-02,5.050037185978463808e-03
4.301435196440487374e+01,3.307775369779857727e-02,-4.540660402975174592e-02,4.797656214530782864e-03
4.501371712517406820e+01,2.889149943690242153e-02,-4.362104903286436602e-02,2.384116888259714406e-03
4.701306412120224110e+01,2.495878765028664709e-02,-3.682873160432692528e-02,1.157264628814734519e-03
4.901246312706485497e+01,2.205892742832715053e-02,-3.376191819252365167e-02,-1.056405522363706821e-03
5.101195864529743318e+01,1.961864696912235181e-02,-3.020134479758661977e-02,3.118693225490413957e-04
5.301147070682387863e+01,1.697015138906595236e-02,-2.902290239585213552e-02,-3.638153620336929267e-05
5.501101858960283408e+01,1.601000902685990185e-02,-2.580753387468562310e-02,-4.464989690120611636e-04
5.701055187590429085e+01,1.441063940744603811e-02,-2.462617376359785976e-02,-9.510461511658557538e-04
5.901017740519109367e+01,1.276301501303184899e-02,-2.064591314479042108e-02,1.521961943274818124e-03
