s_Mpch,xi0,xi2,xi4
3.210032455347537894e+00,5.405122088661041602e+00,2.393514508721386935e+00,2.817039912367878429e+00
5.128935579147393398e+00,2.830869947961591304e+00,6.895059537920288362e-01,1.197346035385256968e+00
7.092664424755025898e+00,1.678527129294739906e+00,6.130865784548834851e-02,5.262934858629064738e-01
9.071985462385072196e+00,1.096391742924825774e+00,-1.309881747763280146e-01,2.539947662921328564e-01
1.105886437808275602e+01,7.619727315137430068e-01,-1.948189860200651990e-01,1.413624962831398491e-01
1.304972887229478751e+01,5.579479523848260847e-01,-1.880671080932707628e-01,7.459928661237133496e-02
1.504290612461843679e+01,4.232955192490216456e-01,-1.831894627740522363e-01,6.011429145404238727e-02
1.703780520814001775e+01,3.294098918227366113e-01,-1.576341261304083086e-01,3.921705930108732030e-02
1.903366772136337914e+01,2.656362728967520681e-01,-1.406058079774413772e-01,2.102654989188523088e-02
2.103038044000249229e+01,2.122538762127610390e-01,-1.257451132557997897e-01,2.083135182948574193e-02
2.302766206939020321e+01,1.744353156233869884e-01,-1.063039049252923474e-01,8.444769633894247396e-03
2.502536441711215076e+01,1.425692028483328544e-01,-9.455076742448415006e-02,1.317296465433209079e-02
2.702346504509624836e+01,1.208408509796928959e-01,-8.329665373484967938e-02,6.805363602792862537e-03
2.902171164544894921e+01,9.991512946007286011e-02,-7.692404051386941832e-02,8.186197356338726847e-03
3.102022492811940069e+01,8.567337309025063741e-02,-6.954469373975800950e-02,1.114181339160539262e-02
3.301895683298359785e+01,7.334470058651512692e-02,-6.734226679167167051e-02,6.185906191956566658e-03
3.501781722991285761e+01,6.135517382677350279e-02,-6.136833757505148756e-02,8.288932600644111429e-03
3.701677704841829097e+01,5.350072232506027092e-02,-5.320540821907898676e-02,-7.893901270764286469e-04
3.901589543806565530e+01,4.669119334745502892e-02,-5.190807931787515261e-02,7.723971879419291343e-03
4.101507325878872479e+01,3.820316370438141956e-02,-5.137557007523900487e-02,4.753904336499144290e-03
4.301434795367157449e+01,3.335599463476314475e-02,-4.565917349405457237e-02,4.706434675197239924e-03
4.501371246860203712e+01,2.919395935633344388e-02,-4.370654815313898545e-02,2.690531522212158411e-03
4.701306453116719553e+01,2.510000141567260423e-02,-3.697385787406047564e-02,1.367531523077853556e-03
4.901246107142967645e+01,2.230595378479412888e-02,-3.389800718774671484e-02,-1.709606947274623558e-04
5.101195423244042360e+01,1.968376766109162720e-02,-3.041293276808246238e-02,3.359580769230513953e-04
5.301146744569218328e+01,1.719058392810569186e-02,-2.969862920485023469e-02,1.029155488551025070e-04
5.501101789818407894e+01,1.613875731435569436e-02,-2.645385517064401462e-02,-1.716322879606118571e-04
5.701054900593194930e+01,1.450761297544711850e-02,-2.533238313114696827e-02,-1.020510078322916592e-03
5.901017518357360103e+01,1.286248197210671483e-02,-2.110897416133582921e-02,1.340647506418797021e-03
