s_Mpch,xi0,xi2,xi4
3.210016490463388106e+00,5.409842992961211294e+00,2.402797124203966739e+00,2.822054617854549807e+00
5.128944250495663937e+00,2.832248285161674151e+00,6.846454286787696519e-01,1.194516613751826828e+00
7.092661791377713243e+00,1.678174654705760993e+00,6.330789258353955451e-02,5.256148918912204593e-01
9.071994666828210541e+00,1.095756017570949981e+00,-1.314772612334281776e-01,2.566979317556040141e-01
1.105886295737210645e+01,7.616247285161743541e-01,-1.921756872818604078e-01,1.419531182033740568e-01
1.304973276368527735e+01,5.582109495541909272e-01,-1.870820003798431552e-01,7.429612595617005044e-02
1.504290487917642949e+01,4.233528358218063836e-01,-1.818889434595780674e-01,5.952756283910960039e-02
1.703780553488345717e+01,3.293728234061920057e-01,-1.569611647953868538e-01,3.881340247670023169e-02
1.903366590291328464e+01,2.659582148177801475e-01,-1.401545524388206898e-01,2.080946501890569220e-02
2.103036800798118477e+01,2.118634782548100282e-01,-1.254692752850580240e-01,2.158070291977646354e-02
2.302765700321115361e+01,1.745463318158676502e-01,-1.060535721053837005e-01,8.957270735052697344e-03
2.502536059880685926e+01,1.424669151364139075e-01,-9.469283320603165410e-02,1.372908598713892814e-02
2.702346422527771708e+01,1.206447688773693849e-01,-8.309344632623386073e-02,7.257386272749498553e-03
2.902171246848251229e+01,9.949678796767132127e-02,-7.649011463247847031e-02,8.456966187360134141e-03
3.102022272855288776e+01,8.514046466402852564e-02,-6.914038589158466586e-02,1.220813212474813891e-02
3.301895815545942270e+01,7.293501142150045358e-02,-6.726775102972623599e-02,6.407850458480050457e-03
3.501781580501037894e+01,6.119366190966894770e-02,-6.155564179713135520e-02,9.239064095645368319e-03
3.701677934216999688e+01,5.329707201955073692e-02,-5.267506812948998668e-02,-5.415028583075468015e-04
3.901589405874168648e+01,4.660131989002662400e-02,-5.201664821782393811e-02,7.621193516752811613e-03
4.101507450170290525e+01,3.809370729507177700e-02,-5.120798625090641765e-02,4.657222743482103064e-03
4.301434987966766244e+01,3.321200339676391722e-02,-4.558831556340525726e-02,4.920156838358882498e-03
4.501371160194540266e+01,2.901494397005478787e-02,-4.388209463026854218e-02,2.187264329731658172e-03
4.701306300024119622e+01,2.508029213268465202e-02,-3.701969626797434187e-02,1.129379155699212871e-03
4.901245873908526107e+01,2.220864812523201670e-02,-3.400123245131136951e-02,-4.602647828791611804e-04
5.101195681075464705e+01,1.951377314328271023e-02,-3.030363836483464246e-02,3.383866297842400396e-04
5.301146978356319295e+01,1.702280748932951185e-02,-2.926981136473216089e-02,2.052944421803967528e-04
5.501101846656101202e+01,1.625625124879222921e-02,-2.613914954028998677e-02,-4.441027484512153223e-05
5.701054962346031374e+01,1.456621368453936416e-02,-2.518632863294847923e-02,-8.580107312779001929e-04
5.901017680637873042e+01,1.286943811677691146e-02,-2.091188431691788988e-02,1.529236106565537651e-03
