# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 763013
# D1D2.size2 = 763013
# D1R2.size1 = 763013
# D1R2.size2 = 20466508
# R1D2.size1 = 20466508
# R1D2.size2 = 763013
# R1R2.size1 = 20466508
# R1R2.size2 = 20466508
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210016490463e+00 5.409842992961e+00 2.402797124204e+00  2.822054617855e+00
5.000000000000e+00 5.128944250496e+00 2.832248285162e+00 6.846454286788e-01  1.194516613752e+00
7.000000000000e+00 7.092661791378e+00 1.678174654706e+00 6.330789258354e-02  5.256148918912e-01
9.000000000000e+00 9.071994666828e+00 1.095756017571e+00 -1.314772612334e-01 2.566979317556e-01
1.100000000000e+01 1.105886295737e+01 7.616247285162e-01 -1.921756872819e-01 1.419531182034e-01
1.300000000000e+01 1.304973276369e+01 5.582109495542e-01 -1.870820003798e-01 7.429612595617e-02
1.500000000000e+01 1.504290487918e+01 4.233528358218e-01 -1.818889434596e-01 5.952756283911e-02
1.700000000000e+01 1.703780553488e+01 3.293728234062e-01 -1.569611647954e-01 3.881340247670e-02
1.900000000000e+01 1.903366590291e+01 2.659582148178e-01 -1.401545524388e-01 2.080946501891e-02
2.100000000000e+01 2.103036800798e+01 2.118634782548e-01 -1.254692752851e-01 2.158070291978e-02
2.300000000000e+01 2.302765700321e+01 1.745463318159e-01 -1.060535721054e-01 8.957270735053e-03
2.500000000000e+01 2.502536059881e+01 1.424669151364e-01 -9.469283320603e-02 1.372908598714e-02
2.700000000000e+01 2.702346422528e+01 1.206447688774e-01 -8.309344632623e-02 7.257386272749e-03
2.900000000000e+01 2.902171246848e+01 9.949678796767e-02 -7.649011463248e-02 8.456966187360e-03
3.100000000000e+01 3.102022272855e+01 8.514046466403e-02 -6.914038589158e-02 1.220813212475e-02
3.300000000000e+01 3.301895815546e+01 7.293501142150e-02 -6.726775102973e-02 6.407850458480e-03
3.500000000000e+01 3.501781580501e+01 6.119366190967e-02 -6.155564179713e-02 9.239064095645e-03
3.700000000000e+01 3.701677934217e+01 5.329707201955e-02 -5.267506812949e-02 -5.415028583075e-04
3.900000000000e+01 3.901589405874e+01 4.660131989003e-02 -5.201664821782e-02 7.621193516753e-03
4.100000000000e+01 4.101507450170e+01 3.809370729507e-02 -5.120798625091e-02 4.657222743482e-03
4.300000000000e+01 4.301434987967e+01 3.321200339676e-02 -4.558831556341e-02 4.920156838359e-03
4.500000000000e+01 4.501371160195e+01 2.901494397005e-02 -4.388209463027e-02 2.187264329732e-03
4.700000000000e+01 4.701306300024e+01 2.508029213268e-02 -3.701969626797e-02 1.129379155699e-03
4.900000000000e+01 4.901245873909e+01 2.220864812523e-02 -3.400123245131e-02 -4.602647828792e-04
5.100000000000e+01 5.101195681075e+01 1.951377314328e-02 -3.030363836483e-02 3.383866297842e-04
5.300000000000e+01 5.301146978356e+01 1.702280748933e-02 -2.926981136473e-02 2.052944421804e-04
5.500000000000e+01 5.501101846656e+01 1.625625124879e-02 -2.613914954029e-02 -4.441027484512e-05
5.700000000000e+01 5.701054962346e+01 1.456621368454e-02 -2.518632863295e-02 -8.580107312779e-04
5.900000000000e+01 5.901017680638e+01 1.286943811678e-02 -2.091188431692e-02 1.529236106566e-03
