# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 762398
# D1D2.size2 = 762398
# D1R2.size1 = 762398
# D1R2.size2 = 20514340
# R1D2.size1 = 20514340
# R1D2.size2 = 762398
# R1R2.size1 = 20514340
# R1R2.size2 = 20514340
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209990579810e+00 5.399386803886e+00 2.382999961233e+00  2.800502275916e+00
5.000000000000e+00 5.128905179885e+00 2.829275794605e+00 6.874885663805e-01  1.187341595560e+00
7.000000000000e+00 7.092598436832e+00 1.678637598374e+00 6.090905580573e-02  5.272750876918e-01
9.000000000000e+00 9.071943844955e+00 1.096809153388e+00 -1.312500991227e-01 2.531130265672e-01
1.100000000000e+01 1.105883126108e+01 7.625987592633e-01 -1.940670265252e-01 1.418353595860e-01
1.300000000000e+01 1.304971357357e+01 5.590703513841e-01 -1.881569037212e-01 7.370784267103e-02
1.500000000000e+01 1.504286900712e+01 4.238112766779e-01 -1.837141307102e-01 5.951165642669e-02
1.700000000000e+01 1.703776864265e+01 3.293855877821e-01 -1.587571544698e-01 3.894146936075e-02
1.900000000000e+01 1.903363746682e+01 2.655520375442e-01 -1.405036198417e-01 2.130533939396e-02
2.100000000000e+01 2.103033874607e+01 2.124042614711e-01 -1.252925143335e-01 2.128079186835e-02
2.300000000000e+01 2.302762350933e+01 1.744128885824e-01 -1.064717338843e-01 9.281355518939e-03
2.500000000000e+01 2.502532895320e+01 1.425956461073e-01 -9.550655978956e-02 1.389171254107e-02
2.700000000000e+01 2.702343126862e+01 1.211278298659e-01 -8.414055261041e-02 6.635827759109e-03
2.900000000000e+01 2.902168036070e+01 9.974219339808e-02 -7.698375916632e-02 8.003426893922e-03
3.100000000000e+01 3.102019656613e+01 8.544598709836e-02 -6.993826611707e-02 1.146151167829e-02
3.300000000000e+01 3.301892754331e+01 7.303582015881e-02 -6.756109691895e-02 6.593506467869e-03
3.500000000000e+01 3.501778880357e+01 6.110270659039e-02 -6.171903190903e-02 8.379971701106e-03
3.700000000000e+01 3.701674995252e+01 5.354103324500e-02 -5.273362224313e-02 -1.034009939964e-03
3.900000000000e+01 3.901586757270e+01 4.651794798023e-02 -5.130044897829e-02 7.486228148871e-03
4.100000000000e+01 4.101504668521e+01 3.799426727884e-02 -5.119204022399e-02 4.741409593069e-03
4.300000000000e+01 4.301432200394e+01 3.312158624791e-02 -4.554835791765e-02 4.138803836509e-03
4.500000000000e+01 4.501368959136e+01 2.907742275706e-02 -4.392518799707e-02 2.540394836387e-03
4.700000000000e+01 4.701303957823e+01 2.512069241312e-02 -3.709157823669e-02 1.644227255103e-03
4.900000000000e+01 4.901243633411e+01 2.219548058575e-02 -3.359885116450e-02 -2.776652001052e-04
5.100000000000e+01 5.101193357547e+01 1.955403792528e-02 -3.015548639265e-02 6.766529375790e-04
5.300000000000e+01 5.301144944430e+01 1.699252720362e-02 -2.951858515255e-02 4.059271467789e-04
5.500000000000e+01 5.501099261238e+01 1.608255937374e-02 -2.593673210926e-02 2.220576539572e-05
5.700000000000e+01 5.701053036596e+01 1.450082588771e-02 -2.511753333484e-02 -1.357844758483e-03
5.900000000000e+01 5.901015774611e+01 1.281216753120e-02 -2.079772673130e-02 1.882815439312e-03
