s_Mpch,xi0,xi2,xi4
3.210034279181132710e+00,5.408929560632959266e+00,2.398353281885270416e+00,2.824960857997139918e+00
5.128944370459735502e+00,2.832617543709248231e+00,6.888093346777657278e-01,1.197645449034746568e+00
7.092653771868065782e+00,1.680141970472631474e+00,6.290346106934367743e-02,5.230302621275212394e-01
9.072002517028357360e+00,1.096074186621195601e+00,-1.303740229588164212e-01,2.534285492674094309e-01
1.105886447027591402e+01,7.629474578822703634e-01,-1.945349325485363212e-01,1.439620556410802221e-01
1.304973419151420799e+01,5.586712315338913104e-01,-1.879182531412892376e-01,7.435594711578021043e-02
1.504290660185172968e+01,4.238446530024749248e-01,-1.826253553162461851e-01,5.996682309981107156e-02
1.703780799673460677e+01,3.297047860014723497e-01,-1.571990237984034200e-01,3.875173324138187630e-02
1.903366873138800131e+01,2.661476772375606092e-01,-1.394136249134743100e-01,2.157917920054925123e-02
2.103037776961700445e+01,2.125267531459132941e-01,-1.247516238157403978e-01,2.116663310387524588e-02
2.302765685756828162e+01,1.747297442763955100e-01,-1.057089622443524307e-01,8.905174504306549721e-03
2.502536416245430928e+01,1.427294643386703421e-01,-9.475270579333242016e-02,1.384986580599728567e-02
2.702346647181411754e+01,1.207272636991044840e-01,-8.301232548193665517e-02,6.348892414432247278e-03
2.902171091069884312e+01,9.987522505260325312e-02,-7.642298585694495827e-02,7.525264428858853202e-03
3.102022464599842166e+01,8.558723799840418922e-02,-6.883320437172532613e-02,1.107184090944057786e-02
3.301896008609180200e+01,7.322363533129488955e-02,-6.724472139068086995e-02,6.404012589715388226e-03
3.501782251732600315e+01,6.145264714275231605e-02,-6.137420858405094604e-02,9.059585989057684918e-03
3.701678322496833573e+01,5.348378076884120758e-02,-5.318248056700099202e-02,-1.120481785109179052e-03
3.901590039481395422e+01,4.678043435867071387e-02,-5.163439789526357016e-02,7.672450620645645050e-03
4.101507751392659173e+01,3.812842206359571412e-02,-5.140725980950199003e-02,4.905913915028935895e-03
4.301435180836068639e+01,3.321306238198824812e-02,-4.561405404221323401e-02,4.767515544610555385e-03
4.501371985946099841e+01,2.903861209061939230e-02,-4.372563230582283272e-02,2.105757406822360289e-03
4.701306842873941605e+01,2.505987137860891945e-02,-3.694495965294891660e-02,1.094457697388166381e-03
4.901246359071166125e+01,2.227685990187735360e-02,-3.376301105017603943e-02,-6.530405672157840215e-04
5.101195916816184450e+01,1.968293465754037547e-02,-3.020522744608110030e-02,1.248930885736423697e-04
5.301147270073933271e+01,1.708609463525219072e-02,-2.940384327312207946e-02,-2.050255714058306475e-04
5.501102158040748691e+01,1.621283043441337432e-02,-2.619005091667728213e-02,-3.868842076877126133e-04
5.701055297006216449e+01,1.457769973302800587e-02,-2.526616530088077184e-02,-1.474830639882305236e-03
5.901017883289902244e+01,1.286511043876823607e-02,-2.103973637413960457e-02,1.248025191708831147e-03
