s_Mpch,xi0,xi2,xi4
3.210026919595464268e+00,5.407388320111580882e+00,2.399735729676875540e+00,2.825067823047899829e+00
5.128943098611888907e+00,2.831665218126692363e+00,6.825628098850018421e-01,1.196443095522017774e+00
7.092665974321477940e+00,1.679596545152265863e+00,6.227417052623369920e-02,5.275501963566902042e-01
9.071992283558129699e+00,1.095465605598635150e+00,-1.312443475825260664e-01,2.540249322635006468e-01
1.105887236627614456e+01,7.620080371425310695e-01,-1.941859712537031823e-01,1.423297063806800711e-01
1.304973918247566544e+01,5.583477865441446308e-01,-1.878467633333785192e-01,7.441130718647481768e-02
1.504290681355276504e+01,4.235153312733050401e-01,-1.827672238900459600e-01,5.950959499400088060e-02
1.703780418201950297e+01,3.296188004994648479e-01,-1.577672455002130381e-01,3.887496715248778267e-02
1.903367010824710093e+01,2.659507349862443859e-01,-1.402089240333977971e-01,2.184341943155270263e-02
2.103038066406298867e+01,2.120587684998562761e-01,-1.254827204315838718e-01,2.081686292932019566e-02
2.302766328515165739e+01,1.746052263038782026e-01,-1.064527470282857630e-01,8.822644414090594425e-03
2.502536782717393393e+01,1.425043416543198271e-01,-9.551495406202928362e-02,1.357877383057455242e-02
2.702346893085720225e+01,1.206603758667331716e-01,-8.354019274003210427e-02,6.996601521002515298e-03
2.902171740139831257e+01,9.978592302745331599e-02,-7.691043217920856545e-02,8.048560995409993757e-03
3.102022757169287814e+01,8.560117479400228269e-02,-6.909154110155985018e-02,1.173017313726813782e-02
3.301896223308411038e+01,7.324914017293335244e-02,-6.727167243851261969e-02,6.659617201109753470e-03
3.501782377553725922e+01,6.141369134802109053e-02,-6.154947325900748251e-02,8.590648697811835433e-03
3.701678469206868272e+01,5.351903117119731490e-02,-5.306151414336038319e-02,-1.038413606013245845e-03
3.901590116924632667e+01,4.681126917087370665e-02,-5.162222201020049556e-02,7.727599648081498115e-03
4.101507981928973123e+01,3.817464676060690343e-02,-5.121969320681318133e-02,4.519640634421258699e-03
4.301435401605146325e+01,3.326178031765601034e-02,-4.549027402106302354e-02,4.776525972334552499e-03
4.501372040949195963e+01,2.919690287068053836e-02,-4.385858766444240137e-02,2.423276920265816925e-03
4.701306875851016542e+01,2.520079575457382509e-02,-3.685839882607155893e-02,1.263533982998782477e-03
4.901246652326343423e+01,2.226361887189322666e-02,-3.386898801313619617e-02,-4.710300659624378720e-04
5.101196299964813363e+01,1.969974275353800555e-02,-3.050852516708312673e-02,2.789799232920704567e-04
5.301147464102101736e+01,1.708760192694238136e-02,-2.967029692040492120e-02,6.819344786423357611e-05
5.501102304323567438e+01,1.620764216627628568e-02,-2.633593623986423687e-02,-2.135056354526319302e-04
5.701055576255678403e+01,1.453583872909065822e-02,-2.537209811634887763e-02,-9.356582966226095234e-04
5.901018277575823134e+01,1.278264846335019737e-02,-2.106477886482847200e-02,1.455807675683468095e-03
