# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 768291
# D1D2.size2 = 768291
# D1R2.size1 = 768291
# D1R2.size2 = 20586745
# R1D2.size1 = 20586745
# R1D2.size2 = 768291
# R1R2.size1 = 20586745
# R1R2.size2 = 20586745
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210026919595e+00 5.407388320112e+00 2.399735729677e+00  2.825067823048e+00
5.000000000000e+00 5.128943098612e+00 2.831665218127e+00 6.825628098850e-01  1.196443095522e+00
7.000000000000e+00 7.092665974321e+00 1.679596545152e+00 6.227417052623e-02  5.275501963567e-01
9.000000000000e+00 9.071992283558e+00 1.095465605599e+00 -1.312443475825e-01 2.540249322635e-01
1.100000000000e+01 1.105887236628e+01 7.620080371425e-01 -1.941859712537e-01 1.423297063807e-01
1.300000000000e+01 1.304973918248e+01 5.583477865441e-01 -1.878467633334e-01 7.441130718647e-02
1.500000000000e+01 1.504290681355e+01 4.235153312733e-01 -1.827672238900e-01 5.950959499400e-02
1.700000000000e+01 1.703780418202e+01 3.296188004995e-01 -1.577672455002e-01 3.887496715249e-02
1.900000000000e+01 1.903367010825e+01 2.659507349862e-01 -1.402089240334e-01 2.184341943155e-02
2.100000000000e+01 2.103038066406e+01 2.120587684999e-01 -1.254827204316e-01 2.081686292932e-02
2.300000000000e+01 2.302766328515e+01 1.746052263039e-01 -1.064527470283e-01 8.822644414091e-03
2.500000000000e+01 2.502536782717e+01 1.425043416543e-01 -9.551495406203e-02 1.357877383057e-02
2.700000000000e+01 2.702346893086e+01 1.206603758667e-01 -8.354019274003e-02 6.996601521003e-03
2.900000000000e+01 2.902171740140e+01 9.978592302745e-02 -7.691043217921e-02 8.048560995410e-03
3.100000000000e+01 3.102022757169e+01 8.560117479400e-02 -6.909154110156e-02 1.173017313727e-02
3.300000000000e+01 3.301896223308e+01 7.324914017293e-02 -6.727167243851e-02 6.659617201110e-03
3.500000000000e+01 3.501782377554e+01 6.141369134802e-02 -6.154947325901e-02 8.590648697812e-03
3.700000000000e+01 3.701678469207e+01 5.351903117120e-02 -5.306151414336e-02 -1.038413606013e-03
3.900000000000e+01 3.901590116925e+01 4.681126917087e-02 -5.162222201020e-02 7.727599648081e-03
4.100000000000e+01 4.101507981929e+01 3.817464676061e-02 -5.121969320681e-02 4.519640634421e-03
4.300000000000e+01 4.301435401605e+01 3.326178031766e-02 -4.549027402106e-02 4.776525972335e-03
4.500000000000e+01 4.501372040949e+01 2.919690287068e-02 -4.385858766444e-02 2.423276920266e-03
4.700000000000e+01 4.701306875851e+01 2.520079575457e-02 -3.685839882607e-02 1.263533982999e-03
4.900000000000e+01 4.901246652326e+01 2.226361887189e-02 -3.386898801314e-02 -4.710300659624e-04
5.100000000000e+01 5.101196299965e+01 1.969974275354e-02 -3.050852516708e-02 2.789799232921e-04
5.300000000000e+01 5.301147464102e+01 1.708760192694e-02 -2.967029692040e-02 6.819344786423e-05
5.500000000000e+01 5.501102304324e+01 1.620764216628e-02 -2.633593623986e-02 -2.135056354526e-04
5.700000000000e+01 5.701055576256e+01 1.453583872909e-02 -2.537209811635e-02 -9.356582966226e-04
5.900000000000e+01 5.901018277576e+01 1.278264846335e-02 -2.106477886483e-02 1.455807675683e-03
