# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 764069
# D1D2.size2 = 764069
# D1R2.size1 = 764069
# D1R2.size2 = 20551115
# R1D2.size1 = 20551115
# R1D2.size2 = 764069
# R1R2.size1 = 20551115
# R1R2.size2 = 20551115
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210018052700e+00 5.408720629194e+00 2.380360730482e+00  2.784948547253e+00
5.000000000000e+00 5.128912432763e+00 2.832804756346e+00 6.755417832487e-01  1.193397172630e+00
7.000000000000e+00 7.092632866037e+00 1.680034096885e+00 5.728757720234e-02  5.241182948952e-01
9.000000000000e+00 9.071964839823e+00 1.095901454338e+00 -1.333702016615e-01 2.542581911809e-01
1.100000000000e+01 1.105884787213e+01 7.632777654342e-01 -1.964704628203e-01 1.410194285510e-01
1.300000000000e+01 1.304971212795e+01 5.592652307320e-01 -1.888778143365e-01 7.522104149053e-02
1.500000000000e+01 1.504289667787e+01 4.245370625306e-01 -1.840977586562e-01 5.952320660510e-02
1.700000000000e+01 1.703777907186e+01 3.300161617755e-01 -1.600239057518e-01 3.874868581434e-02
1.900000000000e+01 1.903365168059e+01 2.665267335406e-01 -1.419772440210e-01 2.246133487028e-02
2.100000000000e+01 2.103035475455e+01 2.129937894069e-01 -1.260408459706e-01 2.259501530507e-02
2.300000000000e+01 2.302764301396e+01 1.751325202929e-01 -1.069843280190e-01 8.895091225442e-03
2.500000000000e+01 2.502534488645e+01 1.428605723090e-01 -9.568241566393e-02 1.461404203499e-02
2.700000000000e+01 2.702345115366e+01 1.210425405293e-01 -8.315240274971e-02 7.443858676070e-03
2.900000000000e+01 2.902170159640e+01 9.995159322699e-02 -7.705887534273e-02 8.534814582295e-03
3.100000000000e+01 3.102020965556e+01 8.565864799391e-02 -6.868089702187e-02 1.201424029485e-02
3.300000000000e+01 3.301894655199e+01 7.353175302291e-02 -6.704747581709e-02 7.453219988559e-03
3.500000000000e+01 3.501780216772e+01 6.137945637146e-02 -6.146139112754e-02 9.629932266658e-03
3.700000000000e+01 3.701676562732e+01 5.351263082206e-02 -5.266168136633e-02 -2.007292328359e-04
3.900000000000e+01 3.901588491458e+01 4.674962531336e-02 -5.085931031157e-02 8.737381410249e-03
4.100000000000e+01 4.101506195037e+01 3.829264728018e-02 -5.096939447798e-02 5.191570726474e-03
4.300000000000e+01 4.301433886240e+01 3.325003169083e-02 -4.486375017772e-02 5.249703387954e-03
4.500000000000e+01 4.501370381467e+01 2.923087647437e-02 -4.353704248864e-02 3.253229393201e-03
4.700000000000e+01 4.701305430388e+01 2.530785003493e-02 -3.656778231926e-02 2.348431035866e-03
4.900000000000e+01 4.901244934697e+01 2.230170431320e-02 -3.392643486374e-02 7.428598927387e-04
5.100000000000e+01 5.101194407018e+01 1.995770499260e-02 -3.041073519542e-02 1.422026696451e-03
5.300000000000e+01 5.301145499672e+01 1.742701934318e-02 -2.957981102406e-02 1.473747025589e-03
5.500000000000e+01 5.501100847871e+01 1.633700900095e-02 -2.625132098104e-02 9.401724765872e-04
5.700000000000e+01 5.701053850269e+01 1.464491665398e-02 -2.516691905504e-02 -1.594866794320e-04
5.900000000000e+01 5.901016707098e+01 1.305214221993e-02 -2.086642803551e-02 2.275509178203e-03
