s_Mpch,xi0,xi2,xi4
3.209970723685216409e+00,5.398104023119374872e+00,2.381794508718408032e+00,2.787045891729245994e+00
5.128877424601426149e+00,2.828936598122198554e+00,6.708410300330855947e-01,1.183506639017282591e+00
7.092642580494544546e+00,1.679830628875483622e+00,5.756147655444132649e-02,5.265242969949104346e-01
9.071954461831566618e+00,1.096677372730237021e+00,-1.313585373211733909e-01,2.554242415027118684e-01
1.105886324920568420e+01,7.626453737814771205e-01,-1.949740900374699604e-01,1.416362023653316426e-01
1.304970585057962751e+01,5.589348409512167049e-01,-1.882191067228368708e-01,7.318608852009006460e-02
1.504289133743229989e+01,4.246665029291915028e-01,-1.828608788402356633e-01,5.904828249064119489e-02
1.703779031905898123e+01,3.302782493124116758e-01,-1.566002307738538213e-01,3.704833973726455454e-02
1.903363827968069089e+01,2.661162616572053108e-01,-1.401680808478218965e-01,2.246351139168501626e-02
2.103035720461933522e+01,2.125100288345617705e-01,-1.254458992445621202e-01,2.143697252594260055e-02
2.302763863833688873e+01,1.745133147579961963e-01,-1.068732129080603166e-01,1.037090400528970120e-02
2.502534403127372897e+01,1.430696055367604580e-01,-9.575790117938919044e-02,1.426521804673435388e-02
2.702344075609733665e+01,1.212855075992990694e-01,-8.444380266705860116e-02,8.103882203268502477e-03
2.902169246198453223e+01,1.003180585499848509e-01,-7.764444380109955524e-02,9.044941840426437563e-03
3.102020504361772879e+01,8.607952100249426086e-02,-6.986206390531418675e-02,1.273198817648468067e-02
3.301894131579619796e+01,7.384779464964597029e-02,-6.823607479942259135e-02,7.650238923135450203e-03
3.501779926483825278e+01,6.181810920449394564e-02,-6.235739697942732640e-02,9.358786024402016013e-03
3.701675857142256376e+01,5.403966809259239806e-02,-5.345573098498473952e-02,-2.239685272613607192e-04
3.901587481885829334e+01,4.706342067722670691e-02,-5.187128485366573893e-02,7.765181766804849992e-03
4.101505327911198862e+01,3.862636547936663250e-02,-5.191751112297433857e-02,4.649769716202950022e-03
4.301433304869920704e+01,3.372095236533673157e-02,-4.538299685009621054e-02,5.057286740875362174e-03
4.501369428303717513e+01,2.973435236043865670e-02,-4.424824219842696943e-02,2.341611358347049036e-03
4.701304615334422010e+01,2.566533252196400577e-02,-3.704487356542489340e-02,6.664800061366224623e-04
4.901244185131940156e+01,2.287257316146630928e-02,-3.410387778086522437e-02,-6.888924936456377983e-04
5.101193978025023767e+01,2.024753799553437664e-02,-3.118743244059943992e-02,1.926549572807971684e-04
5.301145302216322364e+01,1.768655988932955891e-02,-3.046609985055377320e-02,5.645747008122381895e-04
5.501100039025521937e+01,1.657419760500247058e-02,-2.692251566942322621e-02,3.434601591321719254e-04
5.701053253038445945e+01,1.491702773139879507e-02,-2.587612343544068091e-02,-5.512960120792215766e-04
5.901016166765862891e+01,1.317464275576502204e-02,-2.114036415122617224e-02,1.913912496296349755e-03
