label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
minimal_hod,wp,full,0.8210526315789474,0.04,0.7,0.03999988713084733,540.8081324225944,326.218297399946,151.72928620353431,19.444043890477104,155.0449673059344
minimal_hod,wp,full,0.8210526315789474,0.04,0.9,0.03999988713084733,541.024343964691,289.3515533438637,151.73952401812588,20.136168931380656,117.47586039435703
minimal_hod,wp,full,0.8210526315789474,0.04,1.3,0.03999988713084733,541.3196106334842,289.8865017946044,151.73921522000364,20.916620685793184,117.23066588880737
minimal_hod,wp,full,0.8210526315789474,0.04,1.1,0.03999988713084733,541.3504050598482,282.6077468481724,151.74552731191378,20.596781978107906,110.26543755815052
minimal_hod,wp,full,0.8210526315789474,0.06,0.5,0.06000006584033906,1326.262186364163,505.0313536170053,356.79221116792286,40.14801027460502,108.09113217447728
minimal_hod,wp,full,0.8210526315789474,0.06,0.7,0.06000006584033906,1326.6578526183914,428.4364002829844,356.80260038206353,42.17764847585873,29.456151425061982
minimal_hod,wp,full,0.8210526315789474,0.06,0.9,0.06000006584033906,1326.6768511152623,413.0073315872059,356.8356195913072,43.4691674022949,12.702544593603617
minimal_hod,wp,full,0.8210526315789474,0.06,1.3,0.06000006584033906,1326.7300520130277,414.41855594965034,356.78472221561356,44.65041060786593,12.983423126170702
minimal_hod,wp,full,0.8210526315789474,0.06,1.1,0.06000006584033906,1327.1133640999649,411.03666900167894,356.80637414639494,44.22674457301097,10.00355028227286
minimal_hod,wp,full,0.8210526315789474,0.08,0.5,0.08000000940576273,2735.4982933852143,854.649332652626,715.1813451183149,73.27632984504062,66.19165768927023
minimal_hod,wp,full,0.8210526315789474,0.08,0.7,0.08000000940576273,2736.106010190196,899.6570634302248,715.2568641832157,77.06116508681247,107.33903416019626
minimal_hod,wp,full,0.8210526315789474,0.08,0.9,0.08000000940576273,2736.1281787031053,936.4403529351816,715.3019402549353,79.1975253527288,141.94088732751726
minimal_hod,wp,full,0.8210526315789474,0.08,1.3,0.08000000940576273,2736.6436464373733,918.948901262294,715.2324859192057,80.77405149698198,122.94236384610613
minimal_hod,wp,full,0.8210526315789474,0.08,1.1,0.08000000940576273,2736.939166652705,936.4832217637625,715.2616385120989,80.30752791074187,140.91405534092144
minimal_hod,wp,full,0.8210526315789474,0.1,0.5,0.09999995297118638,5093.4575366273875,1615.738088904691,1298.4902540262153,119.50257984439206,197.7452550340833
minimal_hod,wp,full,0.8210526315789474,0.1,0.7,0.09999995297118638,5093.71836119124,1902.9234297885134,1298.6169042861177,125.88657227855903,478.4199532238365
