# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 765507
# D1D2.size2 = 765507
# D1R2.size1 = 765507
# D1R2.size2 = 20525665
# R1D2.size1 = 20525665
# R1D2.size2 = 765507
# R1R2.size1 = 20525665
# R1R2.size2 = 20525665
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210032214274e+00 5.409080953178e+00 2.405517953969e+00  2.815815655969e+00
5.000000000000e+00 5.128944703456e+00 2.834494915644e+00 6.847276991404e-01  1.193253840884e+00
7.000000000000e+00 7.092664640366e+00 1.680819320530e+00 6.128652275701e-02  5.254651722075e-01
9.000000000000e+00 9.071986278365e+00 1.097329922870e+00 -1.311669457203e-01 2.530803853606e-01
1.100000000000e+01 1.105886812823e+01 7.634211755379e-01 -1.944229970906e-01 1.429270366377e-01
1.300000000000e+01 1.304973248831e+01 5.595029957099e-01 -1.875758027176e-01 7.429448909476e-02
1.500000000000e+01 1.504290451681e+01 4.245231384237e-01 -1.834169986668e-01 5.926237630083e-02
1.700000000000e+01 1.703780379766e+01 3.302333551374e-01 -1.586155349329e-01 3.942966378806e-02
1.900000000000e+01 1.903367158918e+01 2.664890635406e-01 -1.408943224032e-01 2.099103119786e-02
2.100000000000e+01 2.103037700380e+01 2.122908273303e-01 -1.255854538318e-01 2.100698971545e-02
2.300000000000e+01 2.302765832562e+01 1.748930209116e-01 -1.067516915062e-01 8.673244228242e-03
2.500000000000e+01 2.502536186948e+01 1.427280784903e-01 -9.555907266086e-02 1.377476658125e-02
2.700000000000e+01 2.702346439805e+01 1.210952152199e-01 -8.358860999783e-02 7.423593309321e-03
2.900000000000e+01 2.902171064319e+01 9.996279457476e-02 -7.739159881681e-02 8.343581432388e-03
3.100000000000e+01 3.102022265838e+01 8.571784933278e-02 -6.923880255960e-02 1.140580615015e-02
3.300000000000e+01 3.301895751260e+01 7.320462493833e-02 -6.750043377502e-02 6.479562935427e-03
3.500000000000e+01 3.501781727878e+01 6.143544773129e-02 -6.157536780712e-02 9.126167104270e-03
3.700000000000e+01 3.701677945354e+01 5.340920623431e-02 -5.338342799234e-02 -6.325537280124e-04
3.900000000000e+01 3.901589621952e+01 4.667354401267e-02 -5.177367692378e-02 7.744743517090e-03
4.100000000000e+01 4.101507454384e+01 3.823645134561e-02 -5.128194698915e-02 4.645860047423e-03
4.300000000000e+01 4.301434965682e+01 3.337094813914e-02 -4.609828371207e-02 4.117609084875e-03
4.500000000000e+01 4.501371522271e+01 2.925539532840e-02 -4.386205870848e-02 2.213825380326e-03
4.700000000000e+01 4.701306497772e+01 2.508434089165e-02 -3.722694088144e-02 1.125092070353e-03
4.900000000000e+01 4.901246317034e+01 2.228042859685e-02 -3.414026392457e-02 -4.046294938581e-04
5.100000000000e+01 5.101195731183e+01 1.958181378222e-02 -3.062519958667e-02 1.120887978357e-04
5.300000000000e+01 5.301147008116e+01 1.713696190338e-02 -2.971529254558e-02 1.906518942931e-05
5.500000000000e+01 5.501101778155e+01 1.622366723774e-02 -2.635765666046e-02 -4.087963531047e-04
5.700000000000e+01 5.701055234402e+01 1.447795568209e-02 -2.534747137398e-02 -1.233225205188e-03
5.900000000000e+01 5.901017691242e+01 1.281050957192e-02 -2.130968418232e-02 1.208200918140e-03
