s_Mpch,xi0,xi2,xi4
3.210032214273565554e+00,5.409080953177952011e+00,2.405517953969243727e+00,2.815815655968600062e+00
5.128944703456228993e+00,2.834494915643921864e+00,6.847276991404440682e-01,1.193253840884013872e+00
7.092664640366274753e+00,1.680819320529557181e+00,6.128652275700937485e-02,5.254651722075280862e-01
9.071986278364517986e+00,1.097329922870296848e+00,-1.311669457202676026e-01,2.530803853606348741e-01
1.105886812823402643e+01,7.634211755378608188e-01,-1.944229970906354299e-01,1.429270366377111412e-01
1.304973248830995125e+01,5.595029957098882623e-01,-1.875758027175595255e-01,7.429448909475963592e-02
1.504290451680603447e+01,4.245231384236973771e-01,-1.834169986668299224e-01,5.926237630082960284e-02
1.703780379765738928e+01,3.302333551373527465e-01,-1.586155349328624009e-01,3.942966378806359029e-02
1.903367158918368318e+01,2.664890635405989805e-01,-1.408943224032028207e-01,2.099103119786447508e-02
2.103037700380069097e+01,2.122908273303067972e-01,-1.255854538318128266e-01,2.100698971545262445e-02
2.302765832561894044e+01,1.748930209116300316e-01,-1.067516915061553773e-01,8.673244228242362602e-03
2.502536186947792984e+01,1.427280784902998367e-01,-9.555907266085708618e-02,1.377476658124970887e-02
2.702346439804691869e+01,1.210952152198657150e-01,-8.358860999783448986e-02,7.423593309321383643e-03
2.902171064319010796e+01,9.996279457476230090e-02,-7.739159881680515718e-02,8.343581432388284119e-03
3.102022265838467519e+01,8.571784933277902530e-02,-6.923880255959899421e-02,1.140580615015403775e-02
3.301895751260229162e+01,7.320462493833146400e-02,-6.750043377502146225e-02,6.479562935426695647e-03
3.501781727878224615e+01,6.143544773128578607e-02,-6.157536780711843349e-02,9.126167104270391933e-03
3.701677945353587518e+01,5.340920623430861491e-02,-5.338342799234307989e-02,-6.325537280123717408e-04
3.901589621951747944e+01,4.667354401266894659e-02,-5.177367692378424813e-02,7.744743517089662001e-03
4.101507454384096008e+01,3.823645134561145381e-02,-5.128194698914657901e-02,4.645860047423081007e-03
4.301434965682267375e+01,3.337094813914277119e-02,-4.609828371206659003e-02,4.117609084875101244e-03
4.501371522270647318e+01,2.925539532840418580e-02,-4.386205870847963151e-02,2.213825380326214093e-03
4.701306497771594906e+01,2.508434089165050007e-02,-3.722694088143635449e-02,1.125092070353002349e-03
4.901246317033508859e+01,2.228042859684679217e-02,-3.414026392456605274e-02,-4.046294938581481608e-04
5.101195731183441495e+01,1.958181378221786340e-02,-3.062519958667293124e-02,1.120887978356893211e-04
5.301147008115955828e+01,1.713696190338205583e-02,-2.971529254557731675e-02,1.906518942930608435e-05
5.501101778154747990e+01,1.622366723773922131e-02,-2.635765666045831318e-02,-4.087963531047291658e-04
5.701055234401779614e+01,1.447795568209006567e-02,-2.534747137397628386e-02,-1.233225205187853373e-03
5.901017691241880669e+01,1.281050957192119560e-02,-2.130968418231555042e-02,1.208200918139782937e-03
