s_Mpch,xi0,xi2,xi4
3.209989206275731366e+00,5.408375414131862513e+00,2.390744796587681353e+00,2.800210481190054779e+00
5.128925033976273085e+00,2.833161579189125145e+00,6.803973472321418470e-01,1.197926973159836317e+00
7.092628041887227397e+00,1.680000189422524937e+00,6.116140209435499964e-02,5.261616896248095809e-01
9.071959987019083016e+00,1.095955020385646517e+00,-1.309854255093433895e-01,2.559976069797702536e-01
1.105884773637010809e+01,7.625996603712337230e-01,-1.968826288480451658e-01,1.431049445051355840e-01
1.304972244651161617e+01,5.584611826346230767e-01,-1.884495335166853358e-01,7.623971371143292708e-02
1.504288614227811749e+01,4.237788876342892808e-01,-1.837165155043766207e-01,6.092066592320009161e-02
1.703778139451794260e+01,3.298098981745299363e-01,-1.584466622713042172e-01,3.865492305102304765e-02
1.903365436352659401e+01,2.661671273742641786e-01,-1.404257134986948152e-01,2.102496633723534986e-02
2.103035737776498593e+01,2.124856639044830353e-01,-1.261405965045589161e-01,2.175006449909766201e-02
2.302764335109863580e+01,1.747834214085842441e-01,-1.065826976296735534e-01,8.974535123271993806e-03
2.502535124258996291e+01,1.427313726289735074e-01,-9.576932708709115505e-02,1.483184540886954214e-02
2.702345552561917330e+01,1.208492898547920691e-01,-8.326276110938612973e-02,7.802589985927085164e-03
2.902170084907753278e+01,9.989338732802684195e-02,-7.687846151160881991e-02,8.602735269131606133e-03
3.102020969606547851e+01,8.552314685572548481e-02,-6.936734003976000040e-02,1.217866319532553976e-02
3.301894455792803740e+01,7.336854528588418467e-02,-6.725394182468674709e-02,7.064793585501149067e-03
3.501780947336268213e+01,6.160439207333347211e-02,-6.144057615448378362e-02,8.852640018735846369e-03
3.701676518141172068e+01,5.354392398113012180e-02,-5.320160158777723775e-02,-6.362090892754451027e-04
3.901588397957684151e+01,4.683051309305279186e-02,-5.194319624194683460e-02,8.102889714857713227e-03
4.101506227120638925e+01,3.833441686132362664e-02,-5.136070660719167791e-02,5.037999060117987447e-03
4.301434330612651280e+01,3.343669413000681379e-02,-4.532195600408303604e-02,4.964081881677397286e-03
4.501370409197464539e+01,2.931402678777639964e-02,-4.336496867229655550e-02,2.439324198353004687e-03
4.701305351438098512e+01,2.531274048956067002e-02,-3.676197096490242677e-02,1.369982397631743128e-03
4.901244959799046796e+01,2.231604061546247839e-02,-3.390030440015585900e-02,-1.541220311362001983e-04
5.101194633046277715e+01,1.974180071366026662e-02,-3.092678358841190189e-02,1.199070025545432357e-04
5.301145930405080975e+01,1.712923870926181050e-02,-2.990738110626987856e-02,3.111491433174166758e-04
5.501100788051642354e+01,1.606696393905195086e-02,-2.652481587081306769e-02,-4.046705977632761471e-04
5.701054145168553333e+01,1.455295756550031502e-02,-2.548069294600133899e-02,-1.353247521915991458e-03
5.901016829365511285e+01,1.278342530275844088e-02,-2.133747129645298390e-02,1.406770951688753740e-03
