s_Mpch,xi0,xi2,xi4
3.210018098803731235e+00,5.411235642618108521e+00,2.404865116558701832e+00,2.831948892927990791e+00
5.128946576550931447e+00,2.834768922771387256e+00,6.846566484655547402e-01,1.197932245112270255e+00
7.092655218328046907e+00,1.681198339608486858e+00,6.165655816760245989e-02,5.275084206264162301e-01
9.071988961725503842e+00,1.096129526568380586e+00,-1.306210264415469391e-01,2.570301755315574921e-01
1.105886836146168939e+01,7.624881865381509805e-01,-1.955969252069909292e-01,1.422014466069552174e-01
1.304973527354893115e+01,5.590235674174927061e-01,-1.890546733989941219e-01,7.511545366143262958e-02
1.504290318515091585e+01,4.238954412719271314e-01,-1.832461907850189975e-01,5.975900068508219198e-02
1.703780261176551392e+01,3.299726174694566083e-01,-1.582780178885881406e-01,3.852621958906192468e-02
1.903366727099695410e+01,2.661839846804358034e-01,-1.411340789355967074e-01,2.185901906341482237e-02
2.103037401465815748e+01,2.124379424474262534e-01,-1.256999261779520316e-01,2.124177001079376875e-02
2.302765731584184650e+01,1.746594184551469864e-01,-1.068510518693970568e-01,9.380447866921264033e-03
2.502536329160361461e+01,1.426582883421991244e-01,-9.570156441016215709e-02,1.403876960508968971e-02
2.702346481797435374e+01,1.209146076299738859e-01,-8.351762282864348685e-02,7.321739422468848818e-03
2.902171103625425630e+01,1.000477381368125862e-01,-7.736912559025280189e-02,8.686380382674625117e-03
3.102022381089912528e+01,8.574689291075160424e-02,-6.964455524643556328e-02,1.152455920464742073e-02
3.301895710728764044e+01,7.347198833875104307e-02,-6.783522679010745016e-02,6.693208053631730971e-03
3.501781926765469422e+01,6.156336228578744574e-02,-6.194348795989517570e-02,8.887948277287567589e-03
3.701677803259129007e+01,5.364130992597496150e-02,-5.342720412030663169e-02,-7.090272242249002436e-04
3.901589599874227332e+01,4.689787364068924436e-02,-5.185019147750802304e-02,7.712949330029901171e-03
4.101507444286168891e+01,3.839184413423991221e-02,-5.154930087377905534e-02,4.928888644737219535e-03
4.301434891535435412e+01,3.356474062649567047e-02,-4.570541680862436063e-02,4.812093120942212768e-03
4.501371548235873377e+01,2.940891928735922187e-02,-4.410632139730152890e-02,2.445614874430889277e-03
4.701306424108270221e+01,2.534179359961310357e-02,-3.704795529750165572e-02,1.236912046926064114e-03
4.901246065051959988e+01,2.246357837112797004e-02,-3.378327523107227393e-02,-2.510960322771375831e-04
5.101195637425838925e+01,1.980670919524583212e-02,-3.058116544197411746e-02,5.763336723576312128e-04
5.301146640419015910e+01,1.718655592560165701e-02,-2.948486805503536951e-02,4.953662411767042724e-04
5.501101574624139801e+01,1.636208106065257378e-02,-2.627274270635081982e-02,-2.614877670931256993e-05
5.701054967617537983e+01,1.475821908877455665e-02,-2.519831684451585146e-02,-1.030158265158730244e-03
5.901017500315280273e+01,1.292898418785612749e-02,-2.104184583641276890e-02,1.427320559380488045e-03
