s_Mpch,xi0,xi2,xi4
3.210055704370272434e+00,5.410492317211040181e+00,2.404013015163717792e+00,2.822349561457899725e+00
5.128935310842567041e+00,2.834814968493120091e+00,6.853868343094395854e-01,1.195705556777780565e+00
7.092664666230321657e+00,1.680914383037166449e+00,5.875438290243416989e-02,5.281543757585424048e-01
9.071992720213645001e+00,1.096931856750530621e+00,-1.313245424218938973e-01,2.550499699284188848e-01
1.105886873583966157e+01,7.631677281846795946e-01,-1.956087024986030987e-01,1.415121269940538551e-01
1.304972978071559631e+01,5.595438854540593088e-01,-1.888162209759273180e-01,7.509114410980079202e-02
1.504289813327175551e+01,4.244247843281173660e-01,-1.844397598032816166e-01,6.139972081870785636e-02
1.703780445658315301e+01,3.303017838058456279e-01,-1.582637828119084489e-01,3.919140682844626800e-02
1.903366979728172126e+01,2.663664408570641795e-01,-1.406043361978395467e-01,2.190845049874575942e-02
2.103038078508998154e+01,2.126871389990263317e-01,-1.259754585209592048e-01,2.121232817625352818e-02
2.302766562174551623e+01,1.748122648126393397e-01,-1.070545109883650481e-01,8.226730069800642503e-03
2.502536641889867042e+01,1.429113152304611889e-01,-9.630539337975674297e-02,1.386626433001948364e-02
2.702346438866745615e+01,1.211832996229890991e-01,-8.368978236017798888e-02,7.457520736042209421e-03
2.902171333309917500e+01,1.000201305159756221e-01,-7.762454818191893979e-02,8.739809747176550958e-03
3.102022465524585115e+01,8.566811983704067379e-02,-6.935010167186612950e-02,1.156778728064511430e-02
3.301895657179919397e+01,7.346759233872482420e-02,-6.784116249263258402e-02,6.893798197839892498e-03
3.501782008764831033e+01,6.136928327541997519e-02,-6.205160280953106455e-02,8.371241695244738268e-03
3.701677913701400513e+01,5.355863339848126320e-02,-5.340229757937335620e-02,-4.868747630992640500e-04
3.901589488486173707e+01,4.677446943067341961e-02,-5.220292543221444204e-02,7.891224930517680772e-03
4.101507545446235525e+01,3.820069136633107154e-02,-5.143313808100692663e-02,4.940507203398478847e-03
4.301435119751700142e+01,3.341243443798944113e-02,-4.576838141120942449e-02,4.719915899079472205e-03
4.501371579812379053e+01,2.925206995405158633e-02,-4.407348500085696980e-02,2.657410581140609400e-03
4.701306439352867272e+01,2.499067586835330979e-02,-3.704602730653878268e-02,1.429171237357290854e-03
4.901246281944624883e+01,2.216017487111202056e-02,-3.374993480033232351e-02,-6.355470545072163186e-04
5.101195808814546950e+01,1.968524031110851363e-02,-3.040874915209944643e-02,1.615559189890240332e-04
5.301147163812821361e+01,1.715138010625440190e-02,-2.950724266851349753e-02,1.763900340308312232e-04
5.501101857157220110e+01,1.616036446162391615e-02,-2.613620586308683033e-02,-5.722026638731462968e-05
5.701055280950220094e+01,1.451305303168702772e-02,-2.533584711593447891e-02,-8.020786732172717655e-04
5.901017797188038116e+01,1.282278680670135076e-02,-2.106385416262054888e-02,1.742774052061869675e-03
