# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 764643
# D1D2.size2 = 764643
# D1R2.size1 = 764643
# D1R2.size2 = 20497362
# R1D2.size1 = 20497362
# R1D2.size2 = 764643
# R1R2.size1 = 20497362
# R1R2.size2 = 20497362
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210055704370e+00 5.410492317211e+00 2.404013015164e+00  2.822349561458e+00
5.000000000000e+00 5.128935310843e+00 2.834814968493e+00 6.853868343094e-01  1.195705556778e+00
7.000000000000e+00 7.092664666230e+00 1.680914383037e+00 5.875438290243e-02  5.281543757585e-01
9.000000000000e+00 9.071992720214e+00 1.096931856751e+00 -1.313245424219e-01 2.550499699284e-01
1.100000000000e+01 1.105886873584e+01 7.631677281847e-01 -1.956087024986e-01 1.415121269941e-01
1.300000000000e+01 1.304972978072e+01 5.595438854541e-01 -1.888162209759e-01 7.509114410980e-02
1.500000000000e+01 1.504289813327e+01 4.244247843281e-01 -1.844397598033e-01 6.139972081871e-02
1.700000000000e+01 1.703780445658e+01 3.303017838058e-01 -1.582637828119e-01 3.919140682845e-02
1.900000000000e+01 1.903366979728e+01 2.663664408571e-01 -1.406043361978e-01 2.190845049875e-02
2.100000000000e+01 2.103038078509e+01 2.126871389990e-01 -1.259754585210e-01 2.121232817625e-02
2.300000000000e+01 2.302766562175e+01 1.748122648126e-01 -1.070545109884e-01 8.226730069801e-03
2.500000000000e+01 2.502536641890e+01 1.429113152305e-01 -9.630539337976e-02 1.386626433002e-02
2.700000000000e+01 2.702346438867e+01 1.211832996230e-01 -8.368978236018e-02 7.457520736042e-03
2.900000000000e+01 2.902171333310e+01 1.000201305160e-01 -7.762454818192e-02 8.739809747177e-03
3.100000000000e+01 3.102022465525e+01 8.566811983704e-02 -6.935010167187e-02 1.156778728065e-02
3.300000000000e+01 3.301895657180e+01 7.346759233872e-02 -6.784116249263e-02 6.893798197840e-03
3.500000000000e+01 3.501782008765e+01 6.136928327542e-02 -6.205160280953e-02 8.371241695245e-03
3.700000000000e+01 3.701677913701e+01 5.355863339848e-02 -5.340229757937e-02 -4.868747630993e-04
3.900000000000e+01 3.901589488486e+01 4.677446943067e-02 -5.220292543221e-02 7.891224930518e-03
4.100000000000e+01 4.101507545446e+01 3.820069136633e-02 -5.143313808101e-02 4.940507203398e-03
4.300000000000e+01 4.301435119752e+01 3.341243443799e-02 -4.576838141121e-02 4.719915899079e-03
4.500000000000e+01 4.501371579812e+01 2.925206995405e-02 -4.407348500086e-02 2.657410581141e-03
4.700000000000e+01 4.701306439353e+01 2.499067586835e-02 -3.704602730654e-02 1.429171237357e-03
4.900000000000e+01 4.901246281945e+01 2.216017487111e-02 -3.374993480033e-02 -6.355470545072e-04
5.100000000000e+01 5.101195808815e+01 1.968524031111e-02 -3.040874915210e-02 1.615559189890e-04
5.300000000000e+01 5.301147163813e+01 1.715138010625e-02 -2.950724266851e-02 1.763900340308e-04
5.500000000000e+01 5.501101857157e+01 1.616036446162e-02 -2.613620586309e-02 -5.722026638731e-05
5.700000000000e+01 5.701055280950e+01 1.451305303169e-02 -2.533584711593e-02 -8.020786732173e-04
5.900000000000e+01 5.901017797188e+01 1.282278680670e-02 -2.106385416262e-02 1.742774052062e-03
